question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G021,Welche Forms-Regeln gelten laut Spielregeln M365?,llama3:70b,hybrid,0.0,0.0,0.0,,1.0,,187.2415,1040,138,1,12,12,0,0,3.276534,3.120136,-0.272727,1,0,1,6,B
G022,Wie legt man Postfachregeln laut Anleitung in Outlook Online an?,llama3:70b,hybrid,0.5,0.3066,0.3333,3,1.0,,163.6796,866,105,1,12,10,2,0,0.724566,0.099194,0.121212,1,0,0,4,C
G023,Wie aktiviert man Senden-von in Outlook laut Anleitung?,llama3:70b,hybrid,0.5,0.6131,1.0,1,1.0,,126.4547,765,103,1,12,11,1,0,0.167629,0.056501,0.060606,1,1,0,4,OK
G024,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,llama3:70b,hybrid,0.0,0.0,0.0,,1.0,,152.2208,529,96,1,12,12,0,0,0.202974,0.016915,0.606061,1,1,0,4,B
G025,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,llama3:70b,hybrid,0.5,0.6131,1.0,1,1.0,,105.66,661,72,1,12,12,0,0,0.21827,0.018189,0.242424,1,1,0,4,OK
G026,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,llama3:70b,hybrid,1.0,0.6934,0.5,2,0.0,,98.0031,590,64,0,12,9,3,0,0.765742,0.158254,-0.030303,1,0,1,4,A
G027,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,llama3:70b,hybrid,0.5,0.3869,0.5,2,1.0,,96.1905,618,56,1,12,9,3,0,0.750556,0.109517,-0.212121,1,0,1,4,C
G028,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",llama3:70b,hybrid,0.2,0.3392,1.0,1,1.0,,133.3537,553,80,1,12,9,3,0,0.154118,0.117832,-0.242424,1,0,1,4,C
G029,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",llama3:70b,hybrid,0.5,0.6367,1.0,1,1.0,,83.8934,740,48,1,12,11,1,0,0.199841,0.045313,0.363636,1,0,1,4,C
G030,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",llama3:70b,hybrid,0.0,0.0,0.0,16,1.0,,141.3876,728,92,1,12,10,2,0,0.748118,0.124686,-0.060606,1,0,1,4,C
G031,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,llama3:70b,hybrid,0.0,0.0,0.0,18,0.8571,,100.6379,629,63,1,12,10,2,0,0.76159,0.114867,0.0,0,0,1,5,C
G032,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,llama3:70b,hybrid,0.1667,0.1909,0.5,2,1.0,,117.0304,455,72,1,12,9,3,0,0.764746,0.142849,0.0,1,0,1,4,C
G033,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,llama3:70b,hybrid,0.25,0.3904,1.0,1,1.0,,83.3153,594,44,1,12,10,2,0,0.724493,0.14826,0.090909,1,0,1,4,C
G034,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",llama3:70b,hybrid,0.1667,0.1909,0.5,2,1.0,,110.4867,627,71,1,12,11,1,0,0.726959,0.049963,0.272727,1,0,1,4,C
G035,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,llama3:70b,hybrid,0.5,0.6131,1.0,1,1.0,,81.3131,891,42,1,12,12,0,0,0.220929,0.018411,0.69697,1,0,1,3,C
G036,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,llama3:70b,hybrid,0.1667,0.1513,0.3333,3,1.0,,115.7758,603,66,1,12,10,2,0,0.737111,0.154891,0.181818,1,0,1,4,C
G037,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",llama3:70b,hybrid,0.0,0.0,0.0,,1.0,,113.999,695,64,1,12,7,5,0,0.737572,0.212352,-0.30303,1,0,1,4,B
G038,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,llama3:70b,hybrid,0.25,0.3794,1.0,1,1.0,,82.0224,641,47,0,12,9,3,0,0.181101,0.142275,0.060606,1,0,1,4,A
G039,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,llama3:70b,hybrid,0.5,0.6131,1.0,1,1.0,,102.7968,701,64,1,12,12,0,0,0.232891,0.019408,0.515152,1,1,0,4,OK
G040,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,llama3:70b,hybrid,0.5,0.6131,1.0,1,1.0,,111.0671,649,74,1,12,10,2,0,0.17841,0.094849,0.181818,1,1,0,4,OK
G041,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",llama3:70b,hybrid,0.25,0.1952,0.3333,3,1.0,,102.9004,467,55,1,12,10,2,0,0.748991,0.148314,0.151515,1,0,1,4,C
