question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G011,Softphone Konferenz planen,llama3:8b,hybrid_base,0.92,0.9,1.0,1.0,0.754248,teilnehmer,3.967,418,34,1,10,10,8,8,0.0,0.0,0.515152,1,0,1,2,C
G012,HP Drucker Papierstau beheben,llama3:8b,hybrid_base,0.92,0.9,1.0,1.0,0.754248,modul,4.0123,398,28,1,10,10,10,10,0.0,0.0,0.606061,1,0,0,2,C
G013,HP Drucker Duplexmodul verwenden,llama3:8b,hybrid_base,0.613364,0.63351,1.0,1.0,0.754248,modul,3.9306,336,32,0,10,10,10,10,0.0,0.0,0.393939,1,0,0,2,A
G014,HP Drucker Patronen reinigen,llama3:8b,hybrid_base,0.92,0.9,1.0,1.0,0.0,patrone,3.9981,387,29,1,10,10,10,10,0.0,0.0,0.848485,1,1,0,1,OK
G015,Abwesenheitsagent in Clerk anlegen,llama3:8b,hybrid_base,0.92,0.9,1.0,1.0,0.586696,"abwesenheit, periodisch",4.3694,1090,30,1,10,10,4,4,0.0,0.0,0.575758,0,0,1,3,C
G016,Outlook Ordner fuer Stellvertreter freigeben,llama3:8b,hybrid_base,0.92,0.9,1.0,1.0,0.754248,berechtigung,3.9743,392,31,1,10,10,10,10,0.0,0.0,0.575758,0,0,0,2,C
G017,Raeume oder Ressourcen buchen,llama3:8b,hybrid_base,0.92,0.56781,0.5,2.0,0.754248,besprechung,4.0697,477,32,1,10,10,10,10,0.0,0.0,0.727273,1,0,1,3,C
G018,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,llama3:8b,hybrid_base,0.92,0.9,1.0,1.0,0.586696,"8080, kunden-proxy",4.1882,492,32,1,10,10,10,10,0.0,0.0,0.515152,1,0,0,1,C
G019,Welche Aufgaben uebernimmt das Atruvia Secure Webgateway laut Funktionsbeschreibung?,llama3:8b,hybrid_base,0.92,0.45,0.3333,3.0,0.35200000000000004,"filtern, malware, proxy",4.0769,457,33,1,10,10,10,10,0.0,0.0,0.454545,1,0,0,1,C
G020,Welche Ports empfiehlt die LDAP-Anleitung fuer StartTLS und LDAPS?,llama3:8b,hybrid_base,0.92,0.56781,0.5,2.0,0.88,,4.0159,445,33,1,10,10,2,2,0.0,0.0,0.30303,1,0,1,4,C
G021,Welche Forms-Regeln gelten laut Spielregeln M365?,llama3:8b,hybrid_base,0.0,0.0,0.0,47.0,0.754248,auswertung,4.2866,814,29,0,10,10,6,6,0.0,0.0,-0.272727,1,0,1,3,A
G022,Wie legt man Postfachregeln laut Anleitung in Outlook Online an?,llama3:8b,hybrid_base,0.92,0.6240600000000001,0.5,2.0,0.754248,regeln,4.2414,593,31,1,10,10,9,9,0.0,0.0,0.272727,1,0,0,1,C
G023,Wie aktiviert man Senden-von in Outlook laut Anleitung?,llama3:8b,hybrid_base,0.92,0.9,1.0,1.0,0.88,,4.3357,720,39,1,10,10,2,2,0.0,0.0,0.333333,1,0,0,2,C
G024,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,llama3:8b,hybrid_base,0.0,0.0,0.0,,0.586696,"freigabe, hinzufuegen",3.962,313,31,1,10,10,10,10,0.0,0.0,0.181818,1,0,0,1,B
G025,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,llama3:8b,hybrid_base,0.0,0.0,0.0,,0.754248,speichern,4.1203,475,37,1,10,10,10,10,0.0,0.0,0.272727,1,0,0,2,B
G026,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,llama3:8b,hybrid_base,0.46,0.55179,1.0,1.0,0.35200000000000004,"beschreibung, periodisch, zeitraum",4.0841,421,28,1,10,10,10,10,0.0,0.0,0.69697,1,0,0,1,C
G027,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,llama3:8b,hybrid_base,0.46,0.27594,0.3333,3.0,0.35200000000000004,"regler, wiederholungsrhythmus, zeiten",4.0527,385,27,0,10,10,10,10,0.0,0.0,0.757576,1,0,0,1,A
G028,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",llama3:8b,hybrid_base,0.0,0.0,0.0,,0.754248,bestehende ordner,4.0523,431,30,1,10,10,10,10,0.0,0.0,0.636364,1,0,0,1,B
G029,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",llama3:8b,hybrid_base,0.92,0.9,1.0,1.0,0.754248,neues passwort,4.1014,486,35,1,10,10,4,4,0.0,0.0,0.242424,1,0,1,3,C
G030,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",llama3:8b,hybrid_base,0.306636,0.26649,0.5,2.0,0.754248,aktivierung,4.167,557,37,1,10,10,9,9,0.0,0.0,0.272727,1,0,0,2,C
G031,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,llama3:8b,hybrid_base,0.0,0.0,0.0,,0.0,kalendergruppe,4.0246,447,38,1,10,10,10,10,0.0,0.0,0.393939,1,0,0,1,B
G032,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,llama3:8b,hybrid_base,0.306636,0.26649,0.5,2.0,0.586696,"druckqualitat, leistungsmerkmale",4.0096,399,32,1,10,10,10,10,0.0,0.0,0.515152,1,0,0,2,C
G033,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,llama3:8b,hybrid_base,0.613364,0.26829,0.1667,6.0,0.0,ssl-analyse,4.1352,582,37,1,10,10,10,10,0.0,0.0,0.30303,1,0,0,2,C
G034,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",llama3:8b,hybrid_base,0.306636,0.26649,0.5,2.0,0.586696,"assistent, root-zertifikat",4.0721,545,31,1,10,10,2,2,0.0,0.0,0.090909,1,0,0,2,C
G035,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,llama3:8b,hybrid_base,0.92,0.9,1.0,1.0,0.88,,4.4131,762,34,1,10,10,10,10,0.0,0.0,0.333333,1,0,1,3,C
G036,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,llama3:8b,hybrid_base,0.613364,0.44838,0.5,2.0,0.0,prasenzstatus,3.9652,405,32,1,10,10,10,10,0.0,0.0,0.484848,1,0,0,1,C
G037,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",llama3:8b,hybrid_base,0.0,0.0,0.0,,0.35200000000000004,"fusion-leiste, praferiertes endgerat, profil",4.0035,457,31,1,10,10,10,10,0.0,0.0,0.454545,1,0,0,1,B
G038,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,llama3:8b,hybrid_base,0.613364,0.55557,1.0,1.0,0.586696,"anpassen, klonen",4.0685,478,31,1,10,10,10,10,0.0,0.0,0.484848,1,0,0,2,C
G039,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,llama3:8b,hybrid_base,0.0,0.0,0.0,,0.88,,4.114,496,26,1,10,10,10,10,0.0,0.0,0.333333,1,0,0,1,B
G040,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,llama3:8b,hybrid_base,0.92,0.9,1.0,1.0,0.754248,anmeldedaten,4.1079,505,33,1,10,10,3,3,0.0,0.0,0.363636,0,0,0,2,C
G041,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",llama3:8b,hybrid_base,0.92,0.9,1.0,1.0,0.586696,"optimal, taste",4.0955,433,25,1,10,10,10,10,0.0,0.0,0.090909,1,1,0,1,OK
