question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G012,HP Drucker Papierstau beheben,gemma:2b,hybrid,0.25,0.3904,1.0,1,0.4,,3.4258,445,55,1,12,12,9,9,0.218594,-0.023792,0.666667,0,0,0,3,C
G013,HP Drucker Duplexmodul verwenden,gemma:2b,hybrid,0.0,0.0,0.0,,0.0,,2.6035,384,10,1,12,12,6,6,0.246012,-0.03347,0.484848,0,0,0,4,B
G014,HP Drucker Patronen reinigen,gemma:2b,hybrid,0.25,0.1952,0.3333,3,0.0,,3.5147,387,66,1,12,12,5,5,0.294606,-0.007469,0.484848,0,0,0,3,C
G015,Abwesenheitsagent in Clerk anlegen,gemma:2b,hybrid,1.0,0.8772,1.0,1,0.8571,,2.976,1161,17,1,12,12,4,4,0.148739,-0.051909,0.484848,0,0,0,2,C
G016,Outlook Ordner fuer Stellvertreter freigeben,gemma:2b,hybrid,0.6667,0.7654,1.0,1,1.0,,3.1699,406,43,1,12,12,2,2,0.136954,-0.046463,0.151515,0,0,0,6,C
G017,Raeume oder Ressourcen buchen,gemma:2b,hybrid,0.5,0.6367,1.0,1,0.0,,2.7318,420,14,1,12,12,7,7,0.177876,0.027221,0.727273,0,0,0,2,C
G018,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,gemma:2b,hybrid,0.5,0.6131,1.0,1,1.0,,2.8517,458,16,1,12,12,5,5,0.26191,0.016643,0.636364,0,0,0,3,C
G019,Welche Aufgaben uebernimmt das Atruvia Secure Webgateway laut Funktionsbeschreibung?,gemma:2b,hybrid,1.0,0.4486,0.25,4,0.0,,2.5284,382,4,1,12,12,12,12,0.149827,0.167692,0.393939,0,0,0,3,C
G020,Welche Ports empfiehlt die LDAP-Anleitung fuer StartTLS und LDAPS?,gemma:2b,hybrid,0.5,0.3869,0.5,2,1.0,,2.6263,414,5,1,12,12,2,2,0.299954,0.017785,0.424242,0,0,0,2,C
G021,Welche Forms-Regeln gelten laut Spielregeln M365?,gemma:2b,hybrid,0.0,0.0,0.0,38,0.0,,2.7533,854,12,1,12,12,2,2,3.25346,3.153118,-0.363636,0,0,0,2,C
G022,Wie legt man Postfachregeln laut Anleitung in Outlook Online an?,gemma:2b,hybrid,0.5,0.3066,0.3333,3,0.8571,,3.1272,632,30,1,12,12,4,4,0.226437,0.011414,0.575758,0,0,0,8,C
G023,Wie aktiviert man Senden-von in Outlook laut Anleitung?,gemma:2b,hybrid,0.5,0.6131,1.0,1,0.0,,2.8486,775,23,1,12,12,2,2,0.168667,0.027337,0.333333,0,0,0,6,C
G024,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,gemma:2b,hybrid,0.3333,0.2346,0.3333,3,0.0,,2.5743,436,9,1,12,12,2,2,0.203348,0.016946,0.393939,0,0,0,4,C
G025,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,gemma:2b,hybrid,0.5,0.6131,1.0,1,0.0,,2.7023,565,11,1,12,12,1,1,0.220127,0.018344,0.272727,0,0,0,2,C
G026,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,gemma:2b,hybrid,0.5,0.3869,0.5,2,0.0,,2.7942,496,21,1,12,12,3,3,0.272571,0.030992,0.636364,0,0,0,3,C
G027,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,gemma:2b,hybrid,0.5,0.3869,0.5,2,0.0,,2.6137,713,3,0,12,12,9,9,0.239558,0.030641,0.545455,0,0,0,3,A
G028,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",gemma:2b,hybrid,0.2,0.3392,1.0,1,0.6667,,2.6796,641,5,1,12,12,4,4,0.14463,0.024427,0.727273,0,0,0,3,C
G029,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",gemma:2b,hybrid,0.6667,0.7654,1.0,1,0.8571,,2.6261,627,4,1,12,12,2,2,0.20005,0.010318,0.393939,1,0,0,3,C
G030,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",gemma:2b,hybrid,0.0,0.0,0.0,43,0.0,,3.1558,388,53,1,12,12,2,2,0.283037,0.047251,0.151515,0,0,0,5,C
G031,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,gemma:2b,hybrid,0.0,0.0,0.0,31,0.0,,2.8495,484,19,1,12,12,6,6,0.401886,0.047688,0.363636,0,0,0,5,C
G032,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,gemma:2b,hybrid,0.2,0.214,0.5,2,0.0,,2.7399,404,22,1,12,12,7,7,0.248321,0.025421,0.636364,0,0,0,2,C
G033,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,gemma:2b,hybrid,1.0,0.6788,0.5,2,0.0,,2.5383,495,4,1,12,12,12,12,0.260304,0.129353,0.333333,0,0,0,2,C
G034,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",gemma:2b,hybrid,0.1667,0.1909,0.5,2,0.0,,2.568,378,5,1,12,12,2,2,0.337313,0.025778,0.272727,0,0,0,4,C
G035,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,gemma:2b,hybrid,0.5,0.6131,1.0,1,0.0,,2.701,666,11,1,12,12,3,3,0.205467,0.017122,0.424242,0,0,0,1,C
G036,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,gemma:2b,hybrid,0.4,0.2717,0.3333,3,0.0,,2.9653,405,24,0,12,12,11,11,0.214651,0.157534,0.484848,1,0,0,4,A
G037,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",gemma:2b,hybrid,0.0,0.0,0.0,24,0.4,,2.8367,470,14,1,12,12,8,8,0.40056,0.050829,0.454545,0,0,0,2,C
G038,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,gemma:2b,hybrid,0.5714,0.5782,1.0,1,0.0,,2.8614,502,26,1,12,12,12,12,0.209694,0.122573,0.545455,0,0,0,2,C
G039,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,gemma:2b,hybrid,0.5,0.6131,1.0,1,0.0,,2.8017,470,22,1,12,12,0,0,0.234978,0.019581,0.30303,0,0,0,2,C
G040,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,gemma:2b,hybrid,0.5,0.6131,1.0,1,0.0,,2.6977,446,25,1,12,12,2,2,0.178855,0.020058,0.454545,0,0,0,4,C
G041,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",gemma:2b,hybrid,0.25,0.2463,0.5,2,0.4,,3.333,389,58,1,12,12,9,9,0.349363,0.042918,0.363636,0,0,0,4,C
