question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G012,HP Drucker Papierstau beheben,llama3:8b,hybrid,1.0,1.0,1.0,1,0.6667,"modul, wiederaufnahmetaste",4.4549,610,34,1,10,10,10,10,0.285176,0.009809,0.466667,1,0,0,1,C
G013,HP Drucker Duplexmodul verwenden,llama3:8b,hybrid,0.6667,0.7039,1.0,1,0.8571,modul,4.001,379,29,0,10,10,8,8,0.295873,0.012937,0.155556,1,0,0,2,A
G014,HP Drucker Patronen reinigen,llama3:8b,hybrid,1.0,1.0,1.0,1,0.0,patrone,4.002,387,28,0,10,10,8,8,0.334996,0.030323,0.822222,1,0,0,1,A
G015,Abwesenheitsagent in Clerk anlegen,llama3:8b,hybrid,1.0,1.0,1.0,1,0.6667,"abwesenheit, periodisch",4.8296,1516,30,0,10,10,4,4,0.19183,-0.051838,0.288889,0,0,1,3,A
G016,Outlook Ordner fuer Stellvertreter freigeben,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,berechtigung,3.9032,302,32,1,10,10,10,10,0.177852,-0.043846,0.688889,1,0,0,1,C
G017,Raeume oder Ressourcen buchen,llama3:8b,hybrid,1.0,0.6309,0.5,2,0.8571,ressource,4.198,594,30,1,10,10,10,10,0.229436,0.056503,0.644444,1,0,0,2,C
G018,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,llama3:8b,hybrid,1.0,1.0,1.0,1,0.6667,"8080, kunden-proxy",4.4186,692,31,1,10,10,10,10,0.308178,0.031256,0.555556,1,0,0,2,C
G019,Welche Aufgaben uebernimmt das Atruvia Secure Webgateway laut Funktionsbeschreibung?,llama3:8b,hybrid,1.0,0.5,0.3333,3,0.4,"filtern, malware, proxy",4.034,457,33,1,10,10,10,10,0.199721,0.169974,0.288889,1,0,0,1,C
G020,Welche Ports empfiehlt die LDAP-Anleitung fuer StartTLS und LDAPS?,llama3:8b,hybrid,1.0,0.6309,0.5,2,1.0,,4.003,445,33,1,10,10,2,2,0.324694,0.028353,0.333333,1,0,1,4,C
G021,Welche Forms-Regeln gelten laut Spielregeln M365?,llama3:8b,hybrid,0.0,0.0,0.0,47,0.6667,"auswertung, betriebsrat",4.1083,684,32,0,10,10,5,5,3.263266,3.229366,0.022222,1,0,1,2,A
G022,Wie legt man Postfachregeln laut Anleitung in Outlook Online an?,llama3:8b,hybrid,1.0,0.6934,0.5,2,0.8571,regeln,4.1845,547,35,1,10,10,7,7,0.278543,0.03646,0.466667,1,0,0,1,C
G023,Wie aktiviert man Senden-von in Outlook laut Anleitung?,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,webclient,4.3403,720,40,1,10,10,2,2,0.219968,0.038849,0.6,1,0,0,2,C
G024,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,llama3:8b,hybrid,0.0,0.0,0.0,,0.6667,"freigabe, hinzufuegen",4.0741,463,31,1,10,10,8,8,0.2702,0.02702,0.244444,1,0,0,1,B
G025,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,llama3:8b,hybrid,0.0,0.0,0.0,,0.6667,"screenshot, speichern",4.134,536,30,1,10,10,10,10,0.287755,0.028775,0.022222,1,0,0,2,B
G026,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,llama3:8b,hybrid,0.5,0.6131,1.0,1,0.4,"beschreibung, periodisch, zeitraum",4.1714,533,24,1,10,10,10,10,0.367605,0.056157,0.733333,1,1,0,1,OK
G027,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,llama3:8b,hybrid,0.5,0.3066,0.3333,3,0.4,"regler, wiederholungsrhythmus, zeiten",4.3876,692,27,0,10,10,8,8,0.284594,0.023958,0.822222,1,0,0,1,A
G028,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",llama3:8b,hybrid,0.0,0.0,0.0,,0.8571,bestehende ordner,4.1549,559,28,1,10,10,8,8,0.205097,0.060291,0.644444,1,0,0,2,B
G029,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",llama3:8b,hybrid,1.0,1.0,1.0,1,1.0,,4.2813,680,33,1,10,10,4,4,0.264064,0.020901,0.111111,1,0,1,4,C
G030,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",llama3:8b,hybrid,0.3333,0.2961,0.5,2,0.8571,aktivierung,4.1596,620,32,1,10,10,8,8,0.3301,0.066077,0.155556,1,0,0,2,C
G031,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,llama3:8b,hybrid,0.0,0.0,0.0,,0.6667,"adressbuch, moglichkeit b",4.2137,618,32,1,10,10,10,10,0.420431,0.062719,0.511111,1,0,0,2,B
G032,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,llama3:8b,hybrid,0.3333,0.2961,0.5,2,0.0,warnungen,4.0528,447,30,1,10,10,10,10,0.310731,0.02333,0.466667,1,1,0,1,OK
G033,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,llama3:8b,hybrid,0.3333,0.1672,0.1667,6,0.0,ssl-analyse,4.1271,582,37,1,10,10,10,10,0.287651,0.244776,0.244444,1,0,0,2,C
G034,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",llama3:8b,hybrid,0.3333,0.2961,0.5,2,0.6667,"assistent, root-zertifikat",4.1315,545,31,1,10,10,2,2,0.349458,0.027644,0.022222,1,0,0,2,C
G035,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,llama3:8b,hybrid,1.0,1.0,1.0,1,1.0,,4.3966,762,34,1,10,10,10,10,0.26348,0.026348,0.422222,1,0,1,3,C
G036,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,llama3:8b,hybrid,0.6667,0.4982,0.5,2,0.0,prasenzstatus,4.0382,470,30,1,10,10,10,10,0.304693,0.206975,0.466667,1,0,0,2,C
G037,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",llama3:8b,hybrid,0.0,0.0,0.0,,0.6667,"fusion-leiste, profil",4.1138,470,28,1,10,10,10,10,0.410538,0.084532,0.377778,1,0,0,1,B
G038,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,llama3:8b,hybrid,0.6667,0.6173,1.0,1,0.6667,"anpassen, klonen",4.043,445,32,1,10,10,10,10,0.245729,0.123058,0.244444,1,0,0,2,C
G039,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,llama3:8b,hybrid,0.0,0.0,0.0,,0.0,zwischenablage,4.0316,496,27,1,10,10,10,10,0.310135,0.031014,0.6,0,0,0,3,B
G040,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,llama3:8b,hybrid,1.0,1.0,1.0,1,1.0,,4.2849,650,31,1,10,10,4,4,0.236031,0.052016,0.555556,1,0,0,2,C
G041,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",llama3:8b,hybrid,1.0,1.0,1.0,1,0.6667,"optimal, taste",3.9351,378,34,1,10,10,10,10,0.396872,0.085939,0.288889,1,0,0,1,C
