question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G016,Outlook Ordner fuer Stellvertreter freigeben,phi3:latest,hybrid,1.0,1.0,1.0,1,1.0,,3.2405,392,25,1,12,12,11,11,0.177852,-0.036538,0.575758,1,0,0,2,C
G017,Raeume oder Ressourcen buchen,phi3:latest,hybrid,1.0,0.6309,0.5,2,0.8571,outlook,3.3375,477,23,0,12,12,12,12,0.229436,0.047085,0.727273,0,0,1,4,A
G018,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,phi3:latest,hybrid,1.0,1.0,1.0,1,1.0,,3.3966,492,21,1,12,12,10,10,0.308178,0.026047,0.515152,0,0,1,5,C
G019,Welche Aufgaben uebernimmt das Atruvia Secure Webgateway laut Funktionsbeschreibung?,phi3:latest,hybrid,1.0,0.5,0.3333,3,0.6667,"malware, proxy",3.2737,457,25,1,12,12,12,12,0.199721,0.171851,0.454545,1,0,0,2,C
G020,Welche Ports empfiehlt die LDAP-Anleitung fuer StartTLS und LDAPS?,phi3:latest,hybrid,1.0,0.6309,0.5,2,0.0,starttls,3.3001,445,22,1,12,12,2,2,0.324694,0.023628,0.30303,0,0,0,3,C
G021,Welche Forms-Regeln gelten laut Spielregeln M365?,phi3:latest,hybrid,0.0,0.0,0.0,47,0.4,"auswertung, betriebsrat, mitarbeiter",3.5504,814,27,0,12,12,6,6,3.263266,3.199673,-0.272727,0,0,0,2,A
G022,Wie legt man Postfachregeln laut Anleitung in Outlook Online an?,phi3:latest,hybrid,1.0,0.6934,0.5,2,0.8571,outlook,3.4188,593,27,1,12,12,9,9,0.278543,0.030383,0.272727,1,0,0,2,C
G023,Wie aktiviert man Senden-von in Outlook laut Anleitung?,phi3:latest,hybrid,1.0,1.0,1.0,1,1.0,,3.6351,720,26,1,12,12,2,2,0.219968,0.032374,0.333333,0,0,0,5,C
G024,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,phi3:latest,hybrid,0.0,0.0,0.0,,0.6667,"freigabe, hinzufuegen",3.2056,313,22,1,12,12,10,10,0.2702,0.022517,0.181818,1,0,0,2,B
G025,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,phi3:latest,hybrid,0.0,0.0,0.0,,0.0,greenshot,3.3262,475,25,1,12,12,12,12,0.287755,0.02398,0.272727,0,0,0,2,B
G026,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,phi3:latest,hybrid,0.5,0.6131,1.0,1,0.0,abwesenheit,3.2618,421,21,0,12,12,12,12,0.367605,0.046797,0.69697,0,0,0,2,A
G027,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,phi3:latest,hybrid,0.5,0.3066,0.3333,3,1.0,,3.1884,385,22,0,12,12,10,10,0.284594,0.019965,0.757576,1,0,1,4,A
G028,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",phi3:latest,hybrid,0.0,0.0,0.0,,0.8571,bestehende ordner,3.3107,431,21,1,12,12,10,10,0.205097,0.050243,0.636364,1,0,0,3,B
G029,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",phi3:latest,hybrid,1.0,1.0,1.0,1,1.0,,3.2971,486,22,1,12,12,4,4,0.264064,0.017418,0.242424,1,0,1,4,C
G030,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",phi3:latest,hybrid,0.3333,0.2961,0.5,2,0.8571,aktivierung,3.3479,557,27,0,12,12,9,9,0.3301,0.055064,0.272727,1,0,0,3,A
G031,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,phi3:latest,hybrid,0.0,0.0,0.0,,0.6667,"adressbuch, moglichkeit b",3.3641,447,21,1,12,12,12,12,0.420651,0.052302,0.393939,1,0,0,3,B
G032,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,phi3:latest,hybrid,0.3333,0.2961,0.5,2,0.0,warnungen,3.272,399,20,0,12,12,12,12,0.310731,0.019442,0.515152,0,0,1,4,A
G033,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,phi3:latest,hybrid,0.6667,0.2981,0.1667,6,0.0,ssl-analyse,3.4703,582,27,1,12,12,12,12,0.287651,0.236488,0.30303,1,0,0,1,C
G034,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",phi3:latest,hybrid,0.3333,0.2961,0.5,2,1.0,,3.4455,545,23,0,12,12,2,2,0.349458,0.023036,0.090909,1,0,1,4,A
G035,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,phi3:latest,hybrid,1.0,1.0,1.0,1,1.0,,3.618,762,17,0,12,12,12,12,0.26348,0.021957,0.333333,0,0,1,4,A
G036,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,phi3:latest,hybrid,0.6667,0.4982,0.5,2,0.0,prasenzstatus,3.283,405,26,1,12,12,12,12,0.304693,0.196865,0.484848,1,0,0,2,C
G037,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",phi3:latest,hybrid,0.0,0.0,0.0,,1.0,,3.3228,457,22,1,12,12,12,12,0.410538,0.070443,0.454545,1,0,1,4,B
G038,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,phi3:latest,hybrid,0.6667,0.6173,1.0,1,0.6667,"anpassen, klonen",3.292,478,25,1,12,12,12,12,0.246026,0.133448,0.484848,1,0,0,2,C
G039,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,phi3:latest,hybrid,0.0,0.0,0.0,,0.0,zwischenablage,3.3939,496,24,1,12,12,12,12,0.310135,0.025845,0.333333,0,0,0,2,B
G040,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,phi3:latest,hybrid,1.0,1.0,1.0,1,0.6667,"anmeldedaten, konfiguration",3.3324,505,29,1,12,12,3,3,0.236069,0.043363,0.363636,1,0,0,2,C
G041,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",phi3:latest,hybrid,1.0,1.0,1.0,1,0.8571,optimal,3.3868,433,22,1,12,12,12,12,0.396872,0.064568,0.090909,1,0,1,3,C
