question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G028_01,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",llama3:70b,hybrid,0.0,0.0,0.0,,0.6667,,51.3953,901,24,1,10,10,6,6,0.205182,0.047533,0.688889,1,0,0,2,B
G029_01,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,47.488,533,30,1,10,10,4,4,0.264707,0.021021,0.377778,1,0,1,3,C
G030_01,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",llama3:70b,hybrid,0.3333,0.2961,0.5,2,0.6667,,48.8915,569,34,1,10,10,8,8,0.330967,0.028954,0.511111,1,0,0,2,C
G031_01,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,llama3:70b,hybrid,0.0,0.0,0.0,,0.6667,,46.806,442,30,1,10,10,9,9,0.420651,0.009066,0.6,1,0,0,2,B
G032_01,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,llama3:70b,hybrid,0.3333,0.2961,0.5,2,0.4,,46.5496,399,28,1,10,10,10,10,0.310731,0.000748,0.155556,1,0,0,2,C
G033_01,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,llama3:70b,hybrid,0.3333,0.1672,0.1667,6,0.6667,,49.2991,582,32,1,10,10,10,10,0.288003,0.245159,0.244444,1,0,0,2,C
G034_01,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",llama3:70b,hybrid,0.3333,0.2961,0.5,2,0.6667,,49.2744,740,30,1,10,10,5,5,0.349775,0.027712,0.377778,1,0,1,2,C
G035_01,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,llama3:70b,hybrid,1.0,1.0,1.0,1,1.0,,49.9918,640,26,1,10,10,6,6,0.263664,0.026366,0.422222,1,0,1,3,C
G036_01,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,llama3:70b,hybrid,0.6667,0.4982,0.5,2,0.6667,,46.7151,405,26,1,10,10,10,10,0.30498,0.207292,0.466667,1,1,0,1,OK
G037_01,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",llama3:70b,hybrid,0.0,0.0,0.0,25,0.6667,,46.7682,410,24,1,10,10,10,10,0.411272,0.038777,-0.155556,1,0,0,2,C
G038_01,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,llama3:70b,hybrid,0.6667,0.6173,1.0,1,0.6667,,47.0087,478,29,1,10,10,10,10,0.246941,0.124207,0.244444,1,0,0,2,C
G039_01,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,llama3:70b,hybrid,0.0,0.0,0.0,,0.4,,46.7615,411,27,1,10,10,1,1,0.310555,0.031056,0.155556,0,0,0,3,B
G040_01,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,47.0358,505,29,1,10,10,4,4,0.236327,0.004151,0.466667,1,0,0,2,C
G041_01,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",llama3:70b,hybrid,1.0,1.0,1.0,1,0.6667,,46.6635,370,24,1,10,10,0,0,0.39714,0.211307,0.333333,1,0,0,2,C
G001_02,Softphone Kennwort aendern,llama3:70b,hybrid,1.0,1.0,1.0,1,0.75,,49.2228,758,31,1,10,10,2,2,0.267915,0.026855,0.288889,1,0,0,2,C
G002_02,Softphone Anmeldedaten speichern aktivieren,llama3:70b,hybrid,1.0,1.0,1.0,1,1.0,,45.4979,375,30,1,10,10,4,4,0.274957,0.024565,0.777778,1,0,0,2,C
G003_02,Softphone Erstanmeldung mit DLS PIN,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,46.3664,442,31,1,10,10,2,2,0.204649,-0.002321,0.377778,1,0,0,2,C
G004_02,Softphone vollstaendig beenden,llama3:70b,hybrid,1.0,1.0,1.0,1,0.6667,,46.5129,435,35,1,10,10,4,4,0.214978,-0.050988,0.422222,1,0,0,2,C
G005_02,Softphone Fusion Leiste Funktionen,llama3:70b,hybrid,1.0,1.0,1.0,1,1.0,,46.3395,410,34,1,10,10,6,6,0.182914,-0.074824,0.733333,1,0,1,4,C
G006_02,Softphone praefiertes Endgeraet wechseln,llama3:70b,hybrid,1.0,1.0,1.0,1,1.0,,46.6769,400,24,1,10,10,9,9,0.285045,0.016037,0.422222,1,0,0,2,C
G007_02,Softphone One Number Service konfigurieren,llama3:70b,hybrid,0.8,0.8688,1.0,1,1.0,,50.3305,769,24,1,10,10,6,6,0.274707,0.017175,0.6,1,0,1,4,C
G008_02,Softphone Rufnummernanzeige steuern (CLIR),llama3:70b,hybrid,1.0,1.0,1.0,1,0.6667,,46.7006,411,26,1,10,10,3,3,0.370121,0.000312,0.244444,1,0,0,2,C
G009_02,Softphone Rufnummer fuer CLIR deaktivieren,llama3:70b,hybrid,1.0,1.0,1.0,1,0.6667,,46.9972,475,29,1,10,10,8,8,0.266676,-0.016741,0.244444,1,0,0,2,C
G010_02,Softphone Rufnummernanzeige fuer Kontakte anpassen,llama3:70b,hybrid,1.0,0.9675,1.0,1,0.6667,,46.4188,405,26,1,10,10,9,9,0.329128,-0.024366,0.2,1,0,0,2,C
G011_02,Softphone Konferenz planen,llama3:70b,hybrid,1.0,1.0,1.0,1,0.6667,,46.2324,392,29,1,10,10,7,7,0.312406,-0.012467,0.644444,1,0,0,2,C
G012_02,HP Drucker Papierstau beheben,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,46.7927,398,25,1,10,10,10,10,0.285176,0.051313,0.555556,1,0,0,2,C
G013_02,HP Drucker Duplexmodul verwenden,llama3:70b,hybrid,1.0,0.9675,1.0,1,0.6667,,46.5014,384,27,1,10,10,7,7,0.295873,0.087903,0.066667,1,0,0,2,C
G014_02,HP Drucker Patronen reinigen,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,46.6441,400,29,1,10,10,9,9,0.334996,-0.123134,0.288889,1,0,0,2,C
G015_02,Abwesenheitsagent in Clerk anlegen,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,54.0311,1344,28,1,10,10,4,4,0.191948,-0.051787,0.555556,0,0,0,3,C
G016_02,Outlook Ordner fuer Stellvertreter freigeben,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,46.293,416,29,1,10,10,3,3,0.17787,-0.043839,0.555556,1,1,0,2,OK
G017_02,Raeume oder Ressourcen buchen,llama3:70b,hybrid,1.0,0.6309,0.5,2,0.8571,,46.2652,386,34,1,10,5,10,5,0.229436,0.056503,0.822222,1,0,0,2,C
G018_02,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,llama3:70b,hybrid,1.0,1.0,1.0,1,1.0,,47.2101,432,26,1,10,10,9,9,0.308222,-0.027596,0.333333,1,0,0,2,C
G019_02,Welche Aufgaben uebernimmt das Atruvia Secure Webgateway laut Funktionsbeschreibung?,llama3:70b,hybrid,1.0,0.5,0.3333,3,0.4,,47.0296,457,29,1,10,10,10,10,0.200529,0.170796,0.288889,1,0,0,1,C
G020_02,Welche Ports empfiehlt die LDAP-Anleitung fuer StartTLS und LDAPS?,llama3:70b,hybrid,1.0,0.6309,0.5,2,1.0,,50.245,779,30,1,10,10,2,2,0.324911,0.028399,0.422222,1,0,1,4,C
G021_02,Welche Forms-Regeln gelten laut Spielregeln M365?,llama3:70b,hybrid,0.0,0.0,0.0,,1.0,,47.4315,693,26,0,10,10,0,0,3.323676,3.316073,0.244444,1,0,1,4,B
G022_02,Wie legt man Postfachregeln laut Anleitung in Outlook Online an?,llama3:70b,hybrid,1.0,0.6934,0.5,2,0.8571,,52.4969,989,29,1,10,10,4,4,0.27904,0.036646,0.377778,1,0,0,2,C
G023_02,Wie aktiviert man Senden-von in Outlook laut Anleitung?,llama3:70b,hybrid,1.0,1.0,1.0,1,0.6667,,49.4066,649,35,1,10,10,2,2,0.219968,0.038849,0.2,1,0,0,2,C
G024_02,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,llama3:70b,hybrid,0.0,0.0,0.0,,0.4,,50.0421,786,28,1,10,10,1,1,0.270658,0.027066,0.244444,1,0,0,1,B
G025_02,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,llama3:70b,hybrid,0.0,0.0,0.0,,0.6667,,45.9551,427,31,1,10,10,1,1,0.287837,0.028784,0.333333,1,0,0,2,B
G026_02,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,llama3:70b,hybrid,1.0,0.9197,1.0,1,0.8571,,47.2152,503,28,0,10,10,5,5,0.367605,0.079639,0.644444,1,0,1,2,A
G027_02,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,llama3:70b,hybrid,0.5,0.3066,0.3333,3,1.0,,46.2807,368,21,0,10,10,8,8,0.284594,0.012397,0.422222,1,0,1,4,A
G028_02,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",llama3:70b,hybrid,0.0,0.0,0.0,,0.6667,,50.965,901,24,1,10,10,6,6,0.205182,0.047533,0.688889,1,0,0,2,B
G029_02,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,47.6047,533,30,1,10,10,4,4,0.264707,0.021021,0.377778,1,0,1,3,C
G030_02,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",llama3:70b,hybrid,0.3333,0.2961,0.5,2,0.6667,,49.1987,569,33,1,10,10,8,8,0.330967,0.028954,0.511111,1,0,0,2,C
G031_02,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,llama3:70b,hybrid,0.0,0.0,0.0,,0.6667,,46.7896,442,30,1,10,10,9,9,0.420651,0.009066,0.6,1,0,0,2,B
G032_02,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,llama3:70b,hybrid,0.3333,0.2961,0.5,2,0.4,,46.6621,399,28,1,10,10,10,10,0.310731,0.000748,0.155556,1,0,0,2,C
G033_02,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,llama3:70b,hybrid,0.3333,0.1672,0.1667,6,0.6667,,49.3112,582,32,1,10,10,10,10,0.288003,0.245159,0.244444,1,0,0,2,C
G034_02,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",llama3:70b,hybrid,0.3333,0.2961,0.5,2,1.0,,49.5514,740,26,1,10,10,5,5,0.349775,0.027712,0.377778,1,0,1,4,C
G035_02,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,llama3:70b,hybrid,1.0,1.0,1.0,1,1.0,,50.1271,640,26,1,10,10,6,6,0.263664,0.026366,0.422222,1,0,1,3,C
G036_02,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,llama3:70b,hybrid,0.6667,0.4982,0.5,2,0.6667,,46.9443,405,26,1,10,10,10,10,0.30498,0.207292,0.466667,1,1,0,1,OK
G037_02,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",llama3:70b,hybrid,0.0,0.0,0.0,25,0.6667,,46.8056,410,24,1,10,10,10,10,0.411272,0.038777,-0.155556,1,0,0,2,C
G038_02,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,llama3:70b,hybrid,0.6667,0.6173,1.0,1,0.6667,,47.387,478,29,1,10,10,10,10,0.246941,0.124207,0.244444,1,0,0,2,C
G039_02,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,llama3:70b,hybrid,0.0,0.0,0.0,,0.4,,46.5622,411,27,1,10,10,1,1,0.310555,0.031056,0.155556,0,0,0,3,B
G040_02,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,47.3283,505,29,1,10,10,4,4,0.236327,0.004151,0.466667,1,0,0,2,C
G041_02,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",llama3:70b,hybrid,1.0,1.0,1.0,1,0.6667,,46.6608,370,24,1,10,10,0,0,0.39714,0.211307,0.333333,1,0,0,2,C
G001_03,Softphone Kennwort aendern,llama3:70b,hybrid,1.0,1.0,1.0,1,0.75,,49.458,758,28,1,10,10,2,2,0.267915,0.026855,0.288889,1,0,0,2,C
G002_03,Softphone Anmeldedaten speichern aktivieren,llama3:70b,hybrid,1.0,1.0,1.0,1,1.0,,45.6321,375,30,1,10,10,4,4,0.274957,0.024565,0.777778,1,0,0,2,C
G003_03,Softphone Erstanmeldung mit DLS PIN,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,46.4738,442,30,1,10,10,2,2,0.204649,-0.002321,0.377778,1,1,0,2,OK
G004_03,Softphone vollstaendig beenden,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,46.5828,435,33,1,10,10,4,4,0.214978,-0.050988,0.422222,1,0,0,2,C
G005_03,Softphone Fusion Leiste Funktionen,llama3:70b,hybrid,1.0,1.0,1.0,1,1.0,,46.693,410,34,1,10,10,6,6,0.182914,-0.074824,0.733333,1,0,1,4,C
G006_03,Softphone praefiertes Endgeraet wechseln,llama3:70b,hybrid,1.0,1.0,1.0,1,1.0,,46.699,400,25,1,10,10,9,9,0.285045,0.016037,0.422222,1,0,0,3,C
G007_03,Softphone One Number Service konfigurieren,llama3:70b,hybrid,0.8,0.8688,1.0,1,1.0,,50.5447,769,24,1,10,10,6,6,0.274707,0.017175,0.6,1,0,1,4,C
G008_03,Softphone Rufnummernanzeige steuern (CLIR),llama3:70b,hybrid,1.0,1.0,1.0,1,0.6667,,46.6271,411,26,1,10,10,3,3,0.370121,0.000312,0.244444,1,0,0,2,C
G009_03,Softphone Rufnummer fuer CLIR deaktivieren,llama3:70b,hybrid,1.0,1.0,1.0,1,0.6667,,47.2696,475,29,1,10,10,8,8,0.266676,-0.016741,0.244444,1,0,0,2,C
G010_03,Softphone Rufnummernanzeige fuer Kontakte anpassen,llama3:70b,hybrid,1.0,0.9675,1.0,1,0.6667,,46.2992,405,26,1,10,10,9,9,0.329128,-0.024366,0.2,1,0,0,2,C
G011_03,Softphone Konferenz planen,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,46.4288,392,28,1,10,10,7,7,0.312406,-0.012467,0.644444,1,0,0,3,C
G012_03,HP Drucker Papierstau beheben,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,46.5379,398,27,1,10,10,10,10,0.285176,0.051313,0.555556,1,0,0,2,C
G013_03,HP Drucker Duplexmodul verwenden,llama3:70b,hybrid,1.0,0.9675,1.0,1,0.6667,,46.7247,384,27,1,10,10,7,7,0.295873,0.087903,0.066667,1,0,0,2,C
G014_03,HP Drucker Patronen reinigen,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,46.6612,400,29,1,10,10,9,9,0.334996,-0.123134,0.288889,1,0,0,2,C
G015_03,Abwesenheitsagent in Clerk anlegen,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,54.2108,1344,30,1,10,10,4,4,0.191948,-0.051787,0.555556,1,0,0,2,C
G016_03,Outlook Ordner fuer Stellvertreter freigeben,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,46.2114,416,29,1,10,10,3,3,0.17787,-0.043839,0.555556,1,1,0,2,OK
G017_03,Raeume oder Ressourcen buchen,llama3:70b,hybrid,1.0,0.6309,0.5,2,0.8571,,46.5123,386,30,1,10,5,10,5,0.229436,0.056503,0.822222,1,0,0,2,C
G018_03,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,llama3:70b,hybrid,1.0,1.0,1.0,1,1.0,,47.0659,432,27,1,10,10,9,9,0.308222,-0.027596,0.333333,1,0,0,2,C
