question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G012,HP Drucker Papierstau beheben,mistral:instruct,hybrid,1.0,1.0,1.0,1,0.8571,modul,3.8938,398,24,1,5,5,5,5,0.285016,0.085942,0.8,1,0,0,2,C
G013,HP Drucker Duplexmodul verwenden,mistral:instruct,hybrid,1.0,1.0,1.0,1,0.8571,modul,3.8156,355,20,0,5,5,3,3,0.295864,0.170985,0.2,0,0,0,3,A
G014,HP Drucker Patronen reinigen,mistral:instruct,hybrid,1.0,1.0,1.0,1,0.0,patrone,3.8783,400,27,1,5,5,4,4,0.33478,0.003621,0.8,1,1,0,1,OK
G015,Abwesenheitsagent in Clerk anlegen,mistral:instruct,hybrid,1.0,1.0,1.0,1,0.6667,"abwesenheit, periodisch",4.1551,823,21,1,5,5,4,4,0.191824,-0.103713,1.0,0,0,0,2,C
G016,Outlook Ordner fuer Stellvertreter freigeben,mistral:instruct,hybrid,1.0,1.0,1.0,1,0.8571,berechtigung,3.84,456,27,1,5,5,3,3,0.177852,-0.087695,0.6,1,0,0,2,C
G017,Raeume oder Ressourcen buchen,mistral:instruct,hybrid,1.0,0.6309,0.5,2,0.8571,outlook,3.8486,364,23,1,5,5,0,0,0.229445,0.113004,0.6,0,0,0,2,C
G018,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,mistral:instruct,hybrid,1.0,1.0,1.0,1,1.0,,4.1407,539,19,1,5,5,5,5,0.308135,0.089867,0.2,0,0,1,3,C
G019,Welche Aufgaben uebernimmt das Atruvia Secure Webgateway laut Funktionsbeschreibung?,mistral:instruct,hybrid,1.0,0.5,0.3333,3,0.6667,"malware, proxy",3.9789,457,22,1,5,5,5,5,0.203205,0.228328,0.8,1,0,0,1,C
G020,Welche Ports empfiehlt die LDAP-Anleitung fuer StartTLS und LDAPS?,mistral:instruct,hybrid,1.0,0.6309,0.5,2,1.0,,4.2921,866,21,0,5,5,3,3,0.327413,0.056643,0.4,0,0,1,5,A
G021,Welche Forms-Regeln gelten laut Spielregeln M365?,mistral:instruct,hybrid,0.0,0.0,0.0,,1.0,,3.9065,547,22,0,5,5,2,2,3.321423,3.309984,0.2,0,0,1,5,B
G022,Wie legt man Postfachregeln laut Anleitung in Outlook Online an?,mistral:instruct,hybrid,1.0,0.6934,0.5,2,0.8571,weiteres postfach,4.005,575,29,1,5,5,4,4,0.278378,0.072988,0.4,0,0,0,2,C
G023,Wie aktiviert man Senden-von in Outlook laut Anleitung?,mistral:instruct,hybrid,1.0,1.0,1.0,1,1.0,,4.7363,1134,30,1,5,5,2,2,0.219779,0.07761,0.6,0,0,1,3,C
G024,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,mistral:instruct,hybrid,0.0,0.0,0.0,,0.6667,"freigabe, hinzufuegen",3.7295,370,22,0,5,5,1,1,0.2702,0.05404,0.2,1,0,0,1,B
G025,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,mistral:instruct,hybrid,0.0,0.0,0.0,,0.8571,speichern,4.1549,699,28,1,5,5,1,1,0.287755,0.057551,0.4,0,0,0,1,B
G026,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,mistral:instruct,hybrid,1.0,0.9197,1.0,1,0.4,"beschreibung, periodisch, zeitraum",4.3651,723,17,1,5,3,5,3,0.367553,0.15926,1.0,0,0,0,2,C
G027,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,mistral:instruct,hybrid,0.5,0.3066,0.3333,3,0.6667,"wiederholungsrhythmus, zeiten",4.4602,853,29,1,5,4,5,4,0.284977,0.025038,0.6,1,0,0,2,C
G028,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",mistral:instruct,hybrid,0.0,0.0,0.0,,0.6667,"bestehende ordner, neue ordner",4.0595,572,21,1,5,5,5,5,0.205097,0.115267,0.6,1,0,0,2,B
G029,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",mistral:instruct,hybrid,1.0,1.0,1.0,1,0.0,passwortmanager,4.4237,883,24,1,5,5,2,2,0.26408,0.041838,0.8,0,0,0,1,C
G030,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",mistral:instruct,hybrid,0.3333,0.2961,0.5,2,0.8571,aktivierung,4.0664,611,25,1,5,5,4,4,0.33006,0.001244,0.8,0,0,1,3,C
G031,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,mistral:instruct,hybrid,0.0,0.0,0.0,,0.0,kalendergruppe,3.7687,334,23,1,5,5,5,5,0.420397,-0.026703,-0.4,0,0,0,3,B
G032,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,mistral:instruct,hybrid,0.3333,0.2961,0.5,2,0.0,warnungen,3.8943,399,26,1,5,5,5,5,0.310736,0.06319,0.4,0,0,0,3,C
G033,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,mistral:instruct,hybrid,0.0,0.0,0.0,6,0.0,ssl-analyse,4.1528,582,23,1,5,5,5,5,0.287971,0.248628,-0.2,0,0,0,2,C
G034,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",mistral:instruct,hybrid,0.3333,0.2961,0.5,2,0.8571,assistent,4.0993,707,19,0,5,5,5,5,0.349253,0.057865,0.4,1,0,1,3,A
G035,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,mistral:instruct,hybrid,1.0,1.0,1.0,1,1.0,,4.8668,1085,32,0,5,3,3,1,0.264882,0.052976,0.2,1,0,1,3,A
G036,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,mistral:instruct,hybrid,0.6667,0.4982,0.5,2,0.0,prasenzstatus,3.9817,434,21,1,5,5,5,5,0.305281,0.243362,0.2,0,0,0,2,C
G037,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",mistral:instruct,hybrid,0.0,0.0,0.0,15,0.6667,"fusion-leiste, profil",3.848,408,22,1,5,5,5,5,0.410599,0.196153,0.0,1,0,0,2,C
G038,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,mistral:instruct,hybrid,0.3333,0.4693,1.0,1,0.6667,"anpassen, klonen",4.0632,528,23,1,5,5,5,5,0.245977,0.17679,0.8,1,0,0,2,C
G039,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,mistral:instruct,hybrid,0.0,0.0,0.0,,1.0,,4.2326,709,22,1,5,5,0,0,0.310135,0.062027,0.8,0,0,0,2,B
G040,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,mistral:instruct,hybrid,1.0,1.0,1.0,1,0.6667,"anmeldedaten, ldap-server",4.0291,544,28,1,5,5,4,4,0.236031,0.118687,0.8,0,0,0,2,C
G041,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",mistral:instruct,hybrid,1.0,1.0,1.0,1,0.6667,"optimal, taste",3.8985,370,27,1,5,5,5,5,0.396908,0.282883,0.0,0,0,0,1,C
