question_id,sample_index,run_label,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,gpu_util_pct,gpu_mem_used_mb,embedding_model,chunk_strategy,chunk_size_tokens,chunk_overlap_tokens,reranker_enabled,index_base,error_bucket
G030_01,29,,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",gemma:2b,hybrid,0.3333,0.2961,0.5,2,0.0,,3.0791,695,38,0,10,10,9,9,0.338498,0.028391,0.644444,0,0,0,4,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,A
G031_01,30,,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,gemma:2b,hybrid,0.0,0.0,0.0,,0.4,,2.855,405,24,1,10,10,10,10,0.419717,0.008268,0.422222,0,0,0,5,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,B
G032_01,31,,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,gemma:2b,hybrid,0.3333,0.2961,0.5,2,0.0,,2.7276,399,22,1,10,10,10,10,0.31528,0.00257,0.244444,0,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G033_01,32,,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,gemma:2b,hybrid,0.6667,0.3028,0.1667,6,0.8571,,2.7063,540,11,1,10,10,10,10,0.293557,0.259913,0.288889,0,0,0,3,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G034_01,33,,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",gemma:2b,hybrid,0.3333,0.2961,0.5,2,0.0,,2.8704,530,22,1,10,10,7,7,0.364164,0.029151,0.422222,0,0,0,3,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G035_01,34,,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,gemma:2b,hybrid,1.0,1.0,1.0,1,0.5,,2.6799,440,11,1,10,10,6,6,0.276545,0.027654,0.466667,0,0,0,1,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G036_01,35,,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,gemma:2b,hybrid,0.6667,0.4982,0.5,2,0.4,,2.94,405,24,0,10,10,8,8,0.297267,0.199441,0.422222,1,0,0,4,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,A
G037_01,36,,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",gemma:2b,hybrid,0.0,0.0,0.0,18,0.0,,2.7105,405,14,1,10,10,10,10,0.412491,0.042922,-0.066667,0,0,0,3,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G038_01,37,,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,gemma:2b,hybrid,0.6667,0.6173,1.0,1,0.6667,,2.8441,478,23,1,10,10,10,10,0.236809,0.119013,0.2,0,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G039_01,38,,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,gemma:2b,hybrid,0.0,0.0,0.0,,0.0,,2.7631,394,22,1,10,10,1,1,0.310135,0.031014,0.6,0,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,B
G040_01,39,,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,2.7016,575,21,1,10,10,5,5,0.23632,-0.011304,0.555556,0,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G041_01,40,,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,2.5375,370,3,0,10,10,10,10,0.401695,0.212808,0.2,0,0,0,3,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,A
G001_02,41,,Softphone Kennwort aendern,gemma:2b,hybrid,1.0,1.0,1.0,1,0.8889,,2.8498,886,19,0,10,10,2,2,0.267796,0.026442,0.377778,0,0,0,3,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,A
G002_02,42,,Softphone Anmeldedaten speichern aktivieren,gemma:2b,hybrid,1.0,1.0,1.0,1,1.0,,2.7754,497,15,1,10,10,4,4,0.275288,0.025791,0.466667,0,0,0,5,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G003_02,43,,Softphone Erstanmeldung mit DLS PIN,gemma:2b,hybrid,1.0,1.0,1.0,1,0.8571,,3.0456,740,47,1,10,10,2,2,0.204649,-0.002749,0.555556,0,0,0,5,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G004_02,44,,Softphone vollstaendig beenden,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,2.5619,372,9,1,10,10,4,4,0.214857,-0.051387,0.6,0,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G005_02,45,,Softphone Fusion Leiste Funktionen,gemma:2b,hybrid,1.0,1.0,1.0,1,0.8571,,2.5011,366,4,0,10,10,5,5,0.200903,-0.070534,0.733333,1,0,0,4,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,A
G006_02,46,,Softphone praefiertes Endgeraet wechseln,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,2.9896,374,35,1,10,10,7,7,0.287404,0.034352,0.511111,0,0,0,4,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G007_02,47,,Softphone One Number Service konfigurieren,gemma:2b,hybrid,0.8,0.8688,1.0,1,1.0,,3.1294,911,23,1,10,10,5,5,0.269117,0.007333,0.422222,0,0,0,6,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G008_02,48,,Softphone Rufnummernanzeige steuern (CLIR),gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,2.7209,374,16,1,10,10,3,3,0.362746,-0.001389,0.511111,0,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G009_02,49,,Softphone Rufnummer fuer CLIR deaktivieren,gemma:2b,hybrid,1.0,1.0,1.0,1,0.8571,,2.7567,475,16,1,10,10,7,7,0.267327,0.040983,0.511111,0,0,1,4,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G010_02,50,,Softphone Rufnummernanzeige fuer Kontakte anpassen,gemma:2b,hybrid,1.0,0.9675,1.0,1,0.4,,2.9668,396,37,1,10,10,9,9,0.326665,-0.019799,0.377778,0,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G011_02,51,,Softphone Konferenz planen,gemma:2b,hybrid,1.0,1.0,1.0,1,0.8571,,2.4528,349,4,0,10,10,7,7,0.305487,-0.014912,0.733333,0,0,0,4,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,A
G012_02,52,,HP Drucker Papierstau beheben,gemma:2b,hybrid,1.0,1.0,1.0,1,0.8571,,2.9429,398,15,1,10,10,10,10,0.284834,0.04799,0.6,0,0,0,6,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G013_02,53,,HP Drucker Duplexmodul verwenden,gemma:2b,hybrid,0.6667,0.7039,1.0,1,0.4,,2.585,332,11,1,10,10,8,8,0.295451,0.078859,0.022222,0,0,0,4,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G014_02,54,,HP Drucker Patronen reinigen,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,3.0003,400,37,1,10,10,9,9,0.334269,-0.122294,0.377778,0,0,0,3,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G015_02,55,,Abwesenheitsagent in Clerk anlegen,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,2.9181,785,16,1,10,10,4,4,0.191878,-0.052995,0.866667,0,0,0,4,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G016_02,56,,Outlook Ordner fuer Stellvertreter freigeben,gemma:2b,hybrid,1.0,1.0,1.0,1,1.0,,2.8892,383,27,1,10,10,3,3,0.177979,-0.044128,0.377778,0,0,0,4,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G017_02,57,,Raeume oder Ressourcen buchen,gemma:2b,hybrid,1.0,0.6309,0.5,2,1.0,,3.0036,379,38,1,10,5,10,5,0.231244,0.057096,0.866667,0,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G018_02,58,,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,gemma:2b,hybrid,1.0,1.0,1.0,1,1.0,,3.077,539,23,1,10,10,10,10,0.308191,-0.057288,0.066667,0,0,0,3,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G019_02,59,,Welche Aufgaben uebernimmt das Atruvia Secure Webgateway laut Funktionsbeschreibung?,gemma:2b,hybrid,1.0,0.5,0.3333,3,0.8571,,2.5145,457,3,0,10,10,10,10,0.194239,0.163761,0.288889,1,0,0,3,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,A
G020_02,60,,Welche Ports empfiehlt die LDAP-Anleitung fuer StartTLS und LDAPS?,gemma:2b,hybrid,1.0,0.6309,0.5,2,0.4,,3.1935,1132,53,1,10,10,4,4,0.329093,0.028817,0.422222,0,0,0,1,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G021_02,61,,Welche Forms-Regeln gelten laut Spielregeln M365?,gemma:2b,hybrid,0.0,0.0,0.0,,0.4,,2.6363,746,8,0,10,10,1,1,3.326692,3.316532,0.066667,0,0,0,6,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,B
G022_02,62,,Wie legt man Postfachregeln laut Anleitung in Outlook Online an?,gemma:2b,hybrid,1.0,0.6934,0.5,2,0.8571,,3.2078,996,37,1,10,10,4,4,0.282457,0.037103,0.555556,0,0,0,0,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G023_02,63,,Wie aktiviert man Senden-von in Outlook laut Anleitung?,gemma:2b,hybrid,1.0,1.0,1.0,1,0.8571,,2.7582,843,11,1,10,10,2,2,0.220002,0.039118,0.555556,0,0,0,4,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G024_02,64,,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,gemma:2b,hybrid,0.0,0.0,0.0,,0.0,,2.7003,653,8,1,10,10,1,1,0.270574,0.027057,0.6,0,0,0,3,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,B
G025_02,65,,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,gemma:2b,hybrid,0.0,0.0,0.0,,0.6667,,2.9757,528,33,1,10,10,1,1,0.287795,0.028779,-0.111111,0,0,0,5,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,B
