question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G024,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,llama3:8b,hybrid,0.0,0.0,0.0,,0.6667,,257.3841,635,29,0,20,17,19,16,1.162931,1.175772,0.431579,1,0,1,2,B
G025,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,llama3:8b,hybrid,0.0,0.0,0.0,,0.8571,,192.5035,401,35,1,20,2,18,0,1.959473,1.936893,0.263158,1,0,1,3,B
G026,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,llama3:8b,hybrid,0.0,0.0,0.0,,0.0,,260.0583,597,26,0,20,15,12,7,0.528412,0.722209,0.311475,1,0,1,3,B
G027,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,llama3:8b,hybrid,0.0,0.0,0.0,,0.0,,302.0646,819,7,1,20,20,14,14,4.781114,3.602896,0.263158,0,0,0,0,B
G028,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",llama3:8b,hybrid,0.0,0.0,0.0,,0.6667,,269.2691,574,25,1,20,20,19,19,7.608604,7.201293,0.410526,1,0,1,2,B
G029,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",llama3:8b,hybrid,0.0,0.0,0.0,,1.0,,151.7449,295,32,0,20,7,18,5,2.539111,2.376597,-0.284211,1,0,1,4,B
G030,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",llama3:8b,hybrid,0.0,0.0,0.0,,0.0,,302.0755,812,7,1,20,9,18,7,1.302321,1.146235,0.252632,0,0,0,0,B
G031,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,llama3:8b,hybrid,0.0,0.0,0.0,,0.0,,178.5676,401,27,0,20,3,20,3,0.585458,0.853224,0.240642,1,0,1,2,B
G032,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,llama3:8b,hybrid,0.0,0.0,0.0,,0.0,,183.4244,439,33,1,20,20,17,17,0.652704,0.732165,0.411765,1,0,0,1,B
G033,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,llama3:8b,hybrid,0.0,0.0,0.0,,0.0,,228.5474,373,33,1,20,1,20,1,0.528412,0.808671,0.315789,1,0,0,2,B
G034,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",llama3:8b,hybrid,0.0,0.0,0.0,,0.6667,,169.722,337,34,0,20,4,20,4,3.28276,3.471004,0.115789,1,0,1,2,B
G035,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,llama3:8b,hybrid,0.0,0.0,0.0,,1.0,,265.2574,652,28,0,20,1,20,1,26.727688,26.569528,0.0,1,0,1,3,B
G036,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,llama3:8b,hybrid,0.0,0.0,0.0,,0.0,,199.1936,437,29,1,20,20,17,17,2.498344,1.965258,-0.094737,1,0,0,1,B
G037,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",llama3:8b,hybrid,0.0,0.0,0.0,,0.4,,190.1922,424,33,1,20,11,11,2,0.528412,0.734836,0.304813,1,0,0,1,B
G038,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,llama3:8b,hybrid,0.0,0.0,0.0,,0.6667,,174.3202,350,37,1,20,1,20,1,0.528412,0.808671,0.315789,1,0,1,2,B
G039,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,llama3:8b,hybrid,0.0,0.0,0.0,,0.8571,,160.3008,313,32,1,20,20,18,18,3.713543,3.736563,0.347368,1,0,1,3,B
G040,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,llama3:8b,hybrid,0.0,0.0,0.0,,0.8571,,166.1975,563,32,0,20,15,20,15,3.475966,3.403413,-0.010526,1,0,0,2,B
G041,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",llama3:8b,hybrid,0.0,0.0,0.0,,0.8571,,163.0763,504,31,0,20,12,18,10,0.542606,0.703427,0.494624,1,0,1,3,B
