question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G019,Welche Aufgaben uebernimmt das Atruvia Secure Webgateway laut Funktionsbeschreibung?,mistral:instruct,hybrid,1.0,0.5,0.3333,3,0.6667,"malware, proxy",3.9892,457,22,1,8,8,8,8,0.203205,0.184589,0.357143,1,0,0,1,C
G020,Welche Ports empfiehlt die LDAP-Anleitung fuer StartTLS und LDAPS?,mistral:instruct,hybrid,1.0,0.6309,0.5,2,1.0,,4.2663,866,21,0,8,8,3,3,0.327413,0.035402,0.571429,0,0,1,5,A
G021,Welche Forms-Regeln gelten laut Spielregeln M365?,mistral:instruct,hybrid,0.0,0.0,0.0,,1.0,,3.9103,547,22,0,8,8,2,2,3.321423,3.314005,0.285714,0,0,1,5,B
G022,Wie legt man Postfachregeln laut Anleitung in Outlook Online an?,mistral:instruct,hybrid,1.0,0.6934,0.5,2,1.0,,4.0086,575,21,1,8,8,4,4,0.278378,0.045617,0.714286,1,0,0,3,C
G023,Wie aktiviert man Senden-von in Outlook laut Anleitung?,mistral:instruct,hybrid,1.0,1.0,1.0,1,1.0,,4.7015,1134,30,1,8,8,2,2,0.219779,0.048506,0.5,0,0,1,2,C
G024,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,mistral:instruct,hybrid,0.0,0.0,0.0,,0.6667,"freigabe, hinzufuegen",4.0163,627,22,0,8,8,1,1,0.2702,0.033775,0.0,1,0,0,1,B
G025,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,mistral:instruct,hybrid,0.0,0.0,0.0,,0.0,greenshot,4.6257,1053,29,0,8,8,1,1,0.287755,0.035969,0.214286,0,1,0,1,B
G026,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,mistral:instruct,hybrid,1.0,0.9197,1.0,1,0.4,"beschreibung, periodisch, zeitraum",4.8194,1010,18,0,8,3,8,3,0.367553,0.099538,0.857143,0,0,0,3,A
G027,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,mistral:instruct,hybrid,0.5,0.3066,0.3333,3,0.6667,"wiederholungsrhythmus, zeiten",4.6615,1004,22,0,8,4,8,4,0.284977,0.015649,0.571429,1,0,0,2,A
G028,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",mistral:instruct,hybrid,0.0,0.0,0.0,,0.6667,"bestehende ordner, neue ordner",4.0352,572,21,1,8,8,6,6,0.205097,0.059398,0.785714,1,0,0,2,B
G029,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",mistral:instruct,hybrid,1.0,1.0,1.0,1,0.0,passwortmanager,4.4124,883,24,1,8,8,2,2,0.26408,0.026149,0.5,0,0,0,1,C
G030,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",mistral:instruct,hybrid,0.3333,0.2961,0.5,2,0.8571,aktivierung,4.069,611,25,1,8,8,4,4,0.33006,0.000778,0.785714,0,0,1,3,C
G031,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,mistral:instruct,hybrid,0.0,0.0,0.0,,0.0,kalendergruppe,3.7346,334,23,1,8,6,8,6,0.420397,-0.041617,0.428571,0,0,0,3,B
G032,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,mistral:instruct,hybrid,0.3333,0.2961,0.5,2,0.0,warnungen,3.9388,399,26,1,8,8,8,8,0.310736,0.032978,0.357143,0,0,0,3,C
G033,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,mistral:instruct,hybrid,0.3333,0.1672,0.1667,6,0.0,ssl-analyse,4.1544,582,24,1,8,8,8,8,0.287971,0.256449,0.357143,1,0,0,2,C
G034,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",mistral:instruct,hybrid,0.3333,0.2961,0.5,2,1.0,,4.1627,736,22,0,8,8,6,6,0.349253,0.036166,0.428571,1,0,1,4,A
G035,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,mistral:instruct,hybrid,1.0,1.0,1.0,1,1.0,,4.9344,1085,31,0,8,5,4,1,0.264882,0.03311,0.071429,1,0,1,3,A
G036,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,mistral:instruct,hybrid,0.6667,0.4982,0.5,2,0.0,prasenzstatus,3.9926,455,22,1,8,8,8,8,0.305281,0.220304,0.5,1,0,0,2,C
G037,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",mistral:instruct,hybrid,0.0,0.0,0.0,15,0.4,"fusion-leiste, präferiertes Endgerät, profil",3.8922,416,26,0,8,8,8,8,0.410599,0.113419,0.0,0,0,0,2,A
G038,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,mistral:instruct,hybrid,0.3333,0.4693,1.0,1,0.6667,"anpassen, klonen",4.0611,528,23,1,8,8,8,8,0.245977,0.160402,0.428571,1,0,0,2,C
G039,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,mistral:instruct,hybrid,0.0,0.0,0.0,,1.0,,4.2265,709,22,1,8,8,0,0,0.310135,0.038767,0.214286,0,0,0,2,B
G040,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,mistral:instruct,hybrid,1.0,1.0,1.0,1,0.8571,ldap-server,4.2964,828,26,1,8,8,5,5,0.236031,0.013957,0.285714,1,0,0,2,C
G041,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",mistral:instruct,hybrid,1.0,1.0,1.0,1,0.6667,"optimal, taste",3.8495,370,27,1,8,8,8,8,0.396908,0.250648,0.5,0,0,0,1,C
