question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G026,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,mistral:instruct,hybrid,0.5,0.6131,1.0,1,0.6667,"beschreibung, periodisch",4.004,565,20,1,10,10,9,9,0.367553,0.056148,0.644444,0,0,1,2,C
G027,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,mistral:instruct,hybrid,0.5,0.3066,0.3333,3,1.0,,3.954,485,22,0,10,10,9,9,0.284977,0.024064,0.555556,0,0,1,5,A
G028,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",mistral:instruct,hybrid,0.0,0.0,0.0,,0.6667,"bestehende ordner, neue ordner",4.0894,614,21,1,10,10,9,9,0.205097,0.06033,0.555556,1,0,0,2,B
G029,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",mistral:instruct,hybrid,1.0,1.0,1.0,1,0.0,passwortmanager,4.2101,664,23,1,10,10,5,5,0.26408,0.020919,0.422222,0,0,0,1,C
G030,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",mistral:instruct,hybrid,0.3333,0.2961,0.5,2,0.0,serverseitig,4.095,628,26,1,10,10,10,10,0.33006,0.066069,0.2,0,0,0,1,C
G031,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,mistral:instruct,hybrid,0.0,0.0,0.0,,0.0,kalendergruppe,4.2835,756,24,1,10,10,10,10,0.420397,0.062715,0.288889,0,0,0,3,B
G032,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,mistral:instruct,hybrid,0.3333,0.2961,0.5,2,0.8571,druckqualitat,3.8115,429,19,0,10,10,10,10,0.310736,0.023381,0.466667,0,0,1,6,A
G033,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,mistral:instruct,hybrid,0.3333,0.1672,0.1667,6,0.0,ssl-analyse,4.0047,582,23,1,10,10,10,10,0.287971,0.259864,0.555556,0,0,0,2,C
G034,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",mistral:instruct,hybrid,0.3333,0.2961,0.5,2,1.0,,3.9473,526,22,0,10,10,2,2,0.349253,0.028933,0.244444,1,0,1,4,A
G035,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,mistral:instruct,hybrid,1.0,1.0,1.0,1,1.0,,4.4242,822,21,1,10,10,9,9,0.264882,0.026488,0.422222,1,0,1,2,C
G036,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,mistral:instruct,hybrid,0.6667,0.4982,0.5,2,0.8571,regel,3.9248,434,23,1,10,10,10,10,0.305281,0.207795,0.466667,0,0,0,3,C
G037,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",mistral:instruct,hybrid,0.0,0.0,0.0,,0.6667,"fusion-leiste, profil",3.9554,470,21,1,10,10,10,10,0.410599,0.090735,0.333333,1,0,0,2,B
G038,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,mistral:instruct,hybrid,0.6667,0.6105,1.0,1,0.6667,"anpassen, klonen",3.9804,528,23,1,10,10,10,10,0.245977,0.13623,0.155556,1,0,0,2,C
G039,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,mistral:instruct,hybrid,0.0,0.0,0.0,,1.0,,3.9071,496,20,1,10,10,0,0,0.310135,0.031014,0.6,0,0,1,3,B
G040,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,mistral:instruct,hybrid,1.0,1.0,1.0,1,0.8571,konfiguration,3.9564,613,19,1,10,10,4,4,0.236031,0.059344,0.466667,0,0,0,3,C
G041,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",mistral:instruct,hybrid,1.0,1.0,1.0,1,0.8571,taste,4.0109,433,21,1,10,10,10,10,0.396908,0.08594,0.511111,1,0,0,2,C
