question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G032,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,llama3:8b,hybrid,0.2,0.214,0.5,2,0.8571,,5.1243,404,52,1,12,12,7,7,0.248321,0.025421,0.636364,1,0,1,3,C
G033,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,llama3:8b,hybrid,1.0,0.6788,0.5,2,1.0,,6.8378,495,80,1,12,12,12,12,0.260304,0.129353,0.333333,1,0,0,4,C
G034,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",llama3:8b,hybrid,0.1667,0.1909,0.5,2,1.0,,5.1729,378,55,0,12,12,2,2,0.337313,0.025778,0.272727,1,1,1,4,A
G035,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,llama3:8b,hybrid,0.5,0.6131,1.0,1,1.0,,5.7913,666,68,1,12,12,3,3,0.205467,0.017122,0.424242,1,0,1,3,C
G036,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,llama3:8b,hybrid,0.4,0.2717,0.3333,3,1.0,,7.9922,405,111,1,12,12,11,11,0.214651,0.157534,0.484848,1,1,0,4,OK
G037,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",llama3:8b,hybrid,0.0,0.0,0.0,24,1.0,,6.8794,470,95,1,12,12,8,8,0.40056,0.050829,0.454545,1,0,1,4,C
G038,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,llama3:8b,hybrid,0.5714,0.5782,1.0,1,1.0,,6.5385,502,74,1,12,12,12,12,0.209694,0.122573,0.545455,1,0,1,4,C
G039,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,llama3:8b,hybrid,0.5,0.6131,1.0,1,1.0,,7.3265,470,107,1,12,12,0,0,0.234978,0.019581,0.30303,0,0,1,6,C
G040,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,llama3:8b,hybrid,0.5,0.6131,1.0,1,1.0,,7.5451,446,105,1,12,12,2,2,0.178855,0.020058,0.454545,1,1,0,4,OK
G041,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",llama3:8b,hybrid,0.25,0.2463,0.5,2,1.0,,7.1801,389,93,1,12,12,9,9,0.349363,0.042918,0.363636,1,1,0,4,OK
