question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G023,Wie aktiviert man Senden-von in Outlook laut Anleitung?,llama3:8b,hybrid,0.0,0.0,0.0,38,0.6667,,4.5957,824,35,0,12,12,0,0,5.698438,5.380668,-0.060606,1,0,1,1,A
G024,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,llama3:8b,hybrid,0.0,0.0,0.0,,0.6667,,6.4835,822,68,0,12,12,0,0,5.698438,5.380668,-0.060606,1,0,0,2,B
G025,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,llama3:8b,hybrid,0.0,0.0,0.0,,1.0,,4.2288,250,42,0,12,12,3,3,7.928587,7.962114,-0.242424,1,0,1,4,B
G026,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,llama3:8b,hybrid,0.0,0.0,0.0,,0.0,,4.8069,836,41,0,12,12,0,0,5.698438,5.380668,-0.060606,1,0,1,4,B
G027,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,llama3:8b,hybrid,0.0,0.0,0.0,,1.0,,6.5168,1202,65,0,12,12,0,0,13.025333,12.749067,0.0,1,0,1,4,B
G028,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",llama3:8b,hybrid,0.0,0.0,0.0,,1.0,,5.9109,1074,61,0,12,12,0,0,6.982764,6.871538,-0.121212,1,0,1,4,B
G029,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",llama3:8b,hybrid,0.0,0.0,0.0,,1.0,,3.9614,771,23,0,12,12,0,0,16.541352,15.957143,-0.090909,1,0,1,4,B
G030,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",llama3:8b,hybrid,0.0,0.0,0.0,,1.0,,6.5682,1294,93,1,12,12,0,0,5.698438,5.471002,0.047619,1,0,1,4,B
G031,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,llama3:8b,hybrid,0.0,0.0,0.0,,0.8571,,4.6088,1159,28,0,12,12,0,0,11.302538,10.389655,0.424242,1,0,1,3,B
G032,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,llama3:8b,hybrid,0.0,0.0,0.0,,0.8571,,6.5002,832,88,1,12,12,0,0,5.698438,5.380668,-0.060606,0,0,1,5,B
G033,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,llama3:8b,hybrid,0.0,0.0,0.0,38,1.0,,4.4345,834,30,0,12,12,0,0,5.698438,5.380668,-0.060606,1,0,1,4,A
G034,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",llama3:8b,hybrid,0.0,0.0,0.0,,1.0,,4.4254,832,26,0,12,12,0,0,5.698438,5.380668,-0.060606,1,0,1,4,B
G035,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,llama3:8b,hybrid,0.0,0.0,0.0,,1.0,,4.2534,1327,22,0,12,12,0,0,26.661264,26.53005,0.272727,1,0,1,3,B
G036,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,llama3:8b,hybrid,0.0,0.0,0.0,,1.0,,4.6866,834,34,0,12,12,0,0,5.698438,5.380668,-0.060606,1,0,1,4,B
G037,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",llama3:8b,hybrid,0.0,0.0,0.0,,1.0,,6.3824,835,74,0,12,12,0,0,5.698438,5.380668,-0.060606,1,0,1,4,B
G038,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,llama3:8b,hybrid,0.0,0.0,0.0,38,1.0,,6.4472,831,73,0,12,12,0,0,5.698438,5.380668,-0.060606,1,0,1,4,A
G039,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,llama3:8b,hybrid,0.0,0.0,0.0,,1.0,,4.2596,823,26,0,12,12,0,0,5.698438,5.380668,-0.060606,1,0,1,4,B
G040,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,llama3:8b,hybrid,0.0,0.0,0.0,,1.0,,6.5703,1301,71,0,12,12,0,0,7.962844,7.688153,0.090909,1,0,1,4,B
G041,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",llama3:8b,hybrid,0.0,0.0,0.0,,1.0,,6.5235,834,77,0,12,12,0,0,5.698438,5.380668,-0.060606,1,0,1,4,B
