question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G036_01,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,gemma:2b,hybrid,0.6667,0.4982,0.5,2,0.4,,3.0183,405,24,0,10,10,10,10,0.30498,0.207292,0.466667,1,0,0,4,A
G037_01,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",gemma:2b,hybrid,0.0,0.0,0.0,25,0.4,,2.9485,410,36,1,10,10,10,10,0.411272,0.038777,-0.155556,0,0,0,3,C
G038_01,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,gemma:2b,hybrid,0.6667,0.6173,1.0,1,0.6667,,2.8564,478,23,1,10,10,10,10,0.246941,0.124207,0.244444,0,0,0,2,C
G039_01,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,gemma:2b,hybrid,0.0,0.0,0.0,,0.0,,2.7997,411,22,1,10,10,1,1,0.310555,0.031056,0.155556,0,0,0,2,B
G040_01,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,3.0409,505,41,1,10,10,4,4,0.236327,0.004151,0.466667,0,0,0,4,C
G041_01,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,2.5038,370,3,0,10,10,0,0,0.39714,0.211307,0.333333,0,0,0,3,A
G001_02,Softphone Kennwort aendern,gemma:2b,hybrid,1.0,1.0,1.0,1,0.5714,,3.0934,758,23,1,10,10,2,2,0.267915,0.026855,0.288889,0,0,0,7,C
G002_02,Softphone Anmeldedaten speichern aktivieren,gemma:2b,hybrid,1.0,1.0,1.0,1,0.8571,,2.6918,375,23,0,10,10,4,4,0.274957,0.024565,0.777778,0,0,1,2,A
G003_02,Softphone Erstanmeldung mit DLS PIN,gemma:2b,hybrid,1.0,1.0,1.0,1,0.8571,,3.0763,445,29,1,10,10,2,2,0.204649,-0.002321,0.377778,0,0,0,4,C
G004_02,Softphone vollstaendig beenden,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,2.6522,435,9,1,10,10,4,4,0.214978,-0.050988,0.422222,0,0,0,2,C
G005_02,Softphone Fusion Leiste Funktionen,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,2.7884,410,22,1,10,10,6,6,0.182914,-0.074824,0.733333,0,0,0,5,C
G006_02,Softphone praefiertes Endgeraet wechseln,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,2.9904,374,35,1,10,10,9,9,0.285045,0.016037,0.422222,0,0,0,4,C
G007_02,Softphone One Number Service konfigurieren,gemma:2b,hybrid,0.8,0.8688,1.0,1,0.0,,3.1212,769,14,1,10,10,6,6,0.274707,0.017175,0.6,0,0,0,0,C
G008_02,Softphone Rufnummernanzeige steuern (CLIR),gemma:2b,hybrid,1.0,1.0,1.0,1,0.4,,2.7243,374,20,1,10,10,3,3,0.370121,0.000312,0.244444,0,0,0,2,C
G009_02,Softphone Rufnummer fuer CLIR deaktivieren,gemma:2b,hybrid,1.0,1.0,1.0,1,0.8571,,2.6736,475,12,1,10,10,8,8,0.266676,-0.016741,0.244444,0,0,1,3,C
G010_02,Softphone Rufnummernanzeige fuer Kontakte anpassen,gemma:2b,hybrid,1.0,0.9675,1.0,1,0.4,,2.9641,396,37,1,10,10,9,9,0.329128,-0.024366,0.2,0,0,0,2,C
G011_02,Softphone Konferenz planen,gemma:2b,hybrid,1.0,1.0,1.0,1,0.4,,2.9703,393,29,1,10,10,7,7,0.312406,-0.012467,0.644444,0,0,0,8,C
G012_02,HP Drucker Papierstau beheben,gemma:2b,hybrid,1.0,1.0,1.0,1,0.8571,,2.5545,398,3,1,10,10,10,10,0.285176,0.051313,0.555556,1,0,0,3,C
G013_02,HP Drucker Duplexmodul verwenden,gemma:2b,hybrid,1.0,0.9675,1.0,1,0.4,,2.9732,384,21,1,10,10,7,7,0.295873,0.087903,0.066667,0,0,0,8,C
G014_02,HP Drucker Patronen reinigen,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,3.001,400,37,1,10,10,9,9,0.334996,-0.123134,0.288889,0,0,0,3,C
G015_02,Abwesenheitsagent in Clerk anlegen,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,2.8032,1344,9,1,10,10,4,4,0.191948,-0.051787,0.555556,0,0,0,2,C
G016_02,Outlook Ordner fuer Stellvertreter freigeben,gemma:2b,hybrid,1.0,1.0,1.0,1,0.8571,,2.8519,416,27,1,10,10,3,3,0.17787,-0.043839,0.555556,0,0,0,4,C
G017_02,Raeume oder Ressourcen buchen,gemma:2b,hybrid,1.0,0.6309,0.5,2,0.8571,,3.0246,386,41,1,10,5,10,5,0.229436,0.056503,0.822222,0,0,0,2,C
G018_02,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,gemma:2b,hybrid,1.0,1.0,1.0,1,1.0,,3.0685,432,25,1,10,10,9,9,0.308222,-0.027596,0.333333,0,0,0,3,C
G019_02,Welche Aufgaben uebernimmt das Atruvia Secure Webgateway laut Funktionsbeschreibung?,gemma:2b,hybrid,1.0,0.5,0.3333,3,0.8571,,2.5074,457,3,1,10,10,10,10,0.200529,0.170796,0.288889,1,0,0,3,C
G020_02,Welche Ports empfiehlt die LDAP-Anleitung fuer StartTLS und LDAPS?,gemma:2b,hybrid,1.0,0.6309,0.5,2,1.0,,2.6219,779,4,1,10,10,2,2,0.324911,0.028399,0.422222,1,0,0,4,C
G021_02,Welche Forms-Regeln gelten laut Spielregeln M365?,gemma:2b,hybrid,0.0,0.0,0.0,,1.0,,2.5695,693,4,0,10,10,0,0,3.323676,3.316073,0.244444,0,0,0,1,B
G022_02,Wie legt man Postfachregeln laut Anleitung in Outlook Online an?,gemma:2b,hybrid,1.0,0.6934,0.5,2,0.8571,,3.1077,989,36,1,10,10,4,4,0.27904,0.036646,0.377778,0,0,0,3,C
G023_02,Wie aktiviert man Senden-von in Outlook laut Anleitung?,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,2.6177,649,7,0,10,10,2,2,0.219968,0.038849,0.2,0,0,0,3,A
G024_02,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,gemma:2b,hybrid,0.0,0.0,0.0,,0.0,,2.9266,786,24,1,10,10,1,1,0.270658,0.027066,0.244444,0,0,0,3,B
G025_02,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,gemma:2b,hybrid,0.0,0.0,0.0,,0.4,,2.611,427,10,0,10,10,1,1,0.287837,0.028784,0.333333,0,0,0,2,B
G026_02,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,gemma:2b,hybrid,1.0,0.9197,1.0,1,0.0,,3.0331,503,37,1,10,10,5,5,0.367605,0.079639,0.644444,0,0,0,4,C
G027_02,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,gemma:2b,hybrid,0.5,0.3066,0.3333,3,0.6667,,2.5219,368,3,0,10,10,8,8,0.284594,0.012397,0.422222,0,0,0,3,A
G028_02,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",gemma:2b,hybrid,0.0,0.0,0.0,,0.4,,2.906,901,24,1,10,10,6,6,0.205182,0.047533,0.688889,0,0,0,3,B
G029_02,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",gemma:2b,hybrid,1.0,1.0,1.0,1,0.8571,,2.6864,533,11,1,10,10,4,4,0.264707,0.021021,0.377778,0,0,1,7,C
G030_02,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",gemma:2b,hybrid,0.3333,0.2961,0.5,2,0.0,,2.8124,569,22,1,10,10,8,8,0.330967,0.028954,0.511111,0,0,0,3,C
G031_02,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,gemma:2b,hybrid,0.0,0.0,0.0,,0.6667,,2.7535,442,26,1,10,10,9,9,0.420651,0.009066,0.6,1,0,0,2,B
G032_02,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,gemma:2b,hybrid,0.3333,0.2961,0.5,2,0.0,,2.7437,399,22,1,10,10,10,10,0.310731,0.000748,0.155556,0,0,0,2,C
G033_02,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,gemma:2b,hybrid,0.3333,0.1672,0.1667,6,0.4,,2.5366,582,4,1,10,10,10,10,0.288003,0.245159,0.244444,0,0,0,2,C
G034_02,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",gemma:2b,hybrid,0.3333,0.2961,0.5,2,0.0,,3.1157,740,33,1,10,10,5,5,0.349775,0.027712,0.377778,0,0,0,3,C
G035_02,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,gemma:2b,hybrid,1.0,1.0,1.0,1,0.5,,3.136,640,35,1,10,10,6,6,0.263664,0.026366,0.422222,0,0,0,3,C
G036_02,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,gemma:2b,hybrid,0.6667,0.4982,0.5,2,0.4,,2.9394,405,24,0,10,10,10,10,0.30498,0.207292,0.466667,1,0,0,4,A
G037_02,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",gemma:2b,hybrid,0.0,0.0,0.0,25,0.4,,2.9822,410,36,1,10,10,10,10,0.411272,0.038777,-0.155556,0,0,0,3,C
G038_02,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,gemma:2b,hybrid,0.6667,0.6173,1.0,1,0.6667,,2.8388,478,23,1,10,10,10,10,0.246941,0.124207,0.244444,0,0,0,2,C
G039_02,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,gemma:2b,hybrid,0.0,0.0,0.0,,0.0,,2.8399,411,22,1,10,10,1,1,0.310555,0.031056,0.155556,0,0,0,2,B
G040_02,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,2.7284,505,21,1,10,10,4,4,0.236327,0.004151,0.466667,0,0,0,2,C
G041_02,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,2.5707,370,3,0,10,10,0,0,0.39714,0.211307,0.333333,0,0,0,3,A
G001_03,Softphone Kennwort aendern,gemma:2b,hybrid,1.0,1.0,1.0,1,0.5714,,3.0977,758,23,1,10,10,2,2,0.267915,0.026855,0.288889,0,0,0,7,C
G002_03,Softphone Anmeldedaten speichern aktivieren,gemma:2b,hybrid,1.0,1.0,1.0,1,0.8571,,2.7417,375,24,1,10,10,4,4,0.274957,0.024565,0.777778,0,0,1,4,C
G003_03,Softphone Erstanmeldung mit DLS PIN,gemma:2b,hybrid,1.0,1.0,1.0,1,0.8571,,2.9982,445,31,1,10,10,2,2,0.204649,-0.002321,0.377778,0,0,0,5,C
G004_03,Softphone vollstaendig beenden,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,2.5346,435,9,1,10,10,4,4,0.214978,-0.050988,0.422222,0,0,0,2,C
G005_03,Softphone Fusion Leiste Funktionen,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,3.009,410,28,1,10,10,6,6,0.182914,-0.074824,0.733333,0,0,0,7,C
G006_03,Softphone praefiertes Endgeraet wechseln,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,3.0341,374,35,1,10,10,9,9,0.285045,0.016037,0.422222,0,0,0,4,C
G007_03,Softphone One Number Service konfigurieren,gemma:2b,hybrid,0.8,0.8688,1.0,1,0.0,,3.0515,769,11,1,10,10,6,6,0.274707,0.017175,0.6,0,0,0,0,C
G008_03,Softphone Rufnummernanzeige steuern (CLIR),gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,2.7495,374,16,1,10,10,3,3,0.370121,0.000312,0.244444,0,0,0,2,C
G009_03,Softphone Rufnummer fuer CLIR deaktivieren,gemma:2b,hybrid,1.0,1.0,1.0,1,0.8571,,2.8015,475,19,1,10,10,8,8,0.266676,-0.016741,0.244444,0,0,1,4,C
G010_03,Softphone Rufnummernanzeige fuer Kontakte anpassen,gemma:2b,hybrid,1.0,0.9675,1.0,1,0.4,,2.9911,396,37,1,10,10,9,9,0.329128,-0.024366,0.2,0,0,0,2,C
G011_03,Softphone Konferenz planen,gemma:2b,hybrid,1.0,1.0,1.0,1,0.4,,2.9456,393,29,1,10,10,7,7,0.312406,-0.012467,0.644444,0,0,0,8,C
G012_03,HP Drucker Papierstau beheben,gemma:2b,hybrid,1.0,1.0,1.0,1,0.8571,,2.4876,398,3,1,10,10,10,10,0.285176,0.051313,0.555556,1,0,0,3,C
G013_03,HP Drucker Duplexmodul verwenden,gemma:2b,hybrid,1.0,0.9675,1.0,1,0.4,,2.9459,384,21,1,10,10,7,7,0.295873,0.087903,0.066667,0,0,0,8,C
G014_03,HP Drucker Patronen reinigen,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,3.023,400,37,1,10,10,9,9,0.334996,-0.123134,0.288889,0,0,0,3,C
G015_03,Abwesenheitsagent in Clerk anlegen,gemma:2b,hybrid,1.0,1.0,1.0,1,0.6667,,2.7905,1344,9,1,10,10,4,4,0.191948,-0.051787,0.555556,0,0,0,2,C
G016_03,Outlook Ordner fuer Stellvertreter freigeben,gemma:2b,hybrid,1.0,1.0,1.0,1,1.0,,2.9436,416,33,1,10,10,3,3,0.17787,-0.043839,0.555556,0,0,0,5,C
G017_03,Raeume oder Ressourcen buchen,gemma:2b,hybrid,1.0,0.6309,0.5,2,0.8571,,2.9795,386,41,1,10,5,10,5,0.229436,0.056503,0.822222,0,0,0,2,C
G018_03,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,gemma:2b,hybrid,1.0,1.0,1.0,1,1.0,,3.0349,432,24,1,10,10,9,9,0.308222,-0.027596,0.333333,0,0,0,3,C
