question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G023,Wie aktiviert man Senden-von in Outlook laut Anleitung?,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,webclient,4.2699,720,39,1,12,12,2,2,0.219968,0.032374,0.333333,1,0,0,2,C
G024,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,llama3:8b,hybrid,0.0,0.0,0.0,,0.6667,"freigabe, hinzufuegen",3.88,313,30,1,12,12,10,10,0.2702,0.022517,0.181818,1,0,0,1,B
G025,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,llama3:8b,hybrid,0.0,0.0,0.0,,0.8571,speichern,4.0749,475,36,1,12,12,12,12,0.287755,0.02398,0.272727,1,0,0,2,B
G026,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,llama3:8b,hybrid,0.5,0.6131,1.0,1,0.4,"beschreibung, periodisch, zeitraum",4.0924,421,28,1,12,12,12,12,0.367605,0.046797,0.69697,1,0,0,1,C
G027,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,llama3:8b,hybrid,0.5,0.3066,0.3333,3,0.4,"regler, wiederholungsrhythmus, zeiten",4.0473,385,27,0,12,12,10,10,0.284594,0.019965,0.757576,1,0,0,1,A
G028,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",llama3:8b,hybrid,0.0,0.0,0.0,,0.8571,bestehende ordner,4.0623,431,30,1,12,12,10,10,0.205097,0.050243,0.636364,1,0,0,1,B
G029,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,neues passwort,4.0346,486,35,1,12,12,4,4,0.264064,0.017418,0.242424,1,0,1,3,C
G030,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",llama3:8b,hybrid,0.3333,0.2961,0.5,2,0.8571,aktivierung,4.2405,557,35,1,12,12,9,9,0.3301,0.055064,0.272727,1,0,1,2,C
G031,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,llama3:8b,hybrid,0.0,0.0,0.0,,0.0,kalendergruppe,4.1164,447,38,1,12,12,12,12,0.420651,0.052302,0.393939,1,0,0,1,B
G032,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,llama3:8b,hybrid,0.3333,0.2961,0.5,2,0.6667,"druckqualitat, leistungsmerkmale",4.0606,399,32,1,12,12,12,12,0.310731,0.019442,0.515152,1,0,0,2,C
G033,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,llama3:8b,hybrid,0.6667,0.2981,0.1667,6,0.0,ssl-analyse,4.1594,582,36,1,12,12,12,12,0.287651,0.236488,0.30303,1,0,0,2,C
G034,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",llama3:8b,hybrid,0.3333,0.2961,0.5,2,0.6667,"assistent, root-zertifikat",4.0933,545,31,1,12,12,2,2,0.349458,0.023036,0.090909,1,0,0,2,C
G035,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,llama3:8b,hybrid,1.0,1.0,1.0,1,1.0,,4.4284,762,34,1,12,12,12,12,0.26348,0.021957,0.333333,1,0,1,3,C
G036,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,llama3:8b,hybrid,0.6667,0.4982,0.5,2,0.0,prasenzstatus,3.9776,405,30,1,12,12,12,12,0.304693,0.196865,0.484848,1,0,0,2,C
G037,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",llama3:8b,hybrid,0.0,0.0,0.0,,0.6667,"fusion-leiste, profil",4.0757,457,27,1,12,12,12,12,0.410538,0.070443,0.454545,0,0,0,2,B
G038,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,llama3:8b,hybrid,0.6667,0.6173,1.0,1,0.6667,"anpassen, klonen",4.0295,478,31,1,12,12,12,12,0.246026,0.133448,0.484848,1,0,0,2,C
G039,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,llama3:8b,hybrid,0.0,0.0,0.0,,0.0,zwischenablage,4.1075,496,26,1,12,12,12,12,0.310135,0.025845,0.333333,0,0,0,2,B
G040,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,anmeldedaten,4.111,505,33,1,12,12,3,3,0.236069,0.043363,0.363636,0,0,0,2,C
G041,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",llama3:8b,hybrid,1.0,1.0,1.0,1,0.6667,"optimal, taste",4.0945,433,26,1,12,12,12,12,0.396872,0.064568,0.090909,0,0,0,2,C
