question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G019,Welche Aufgaben uebernimmt das Atruvia Secure Webgateway laut Funktionsbeschreibung?,gemma:2b,hybrid,0.5,0.3066,0.3333,3,0.0,,2.5235,535,3,1,12,12,5,5,0.148879,0.054251,0.757576,1,0,0,3,C
G020,Welche Ports empfiehlt die LDAP-Anleitung fuer StartTLS und LDAPS?,gemma:2b,hybrid,0.5,0.3869,0.5,2,0.6667,,2.6409,820,3,0,12,12,2,2,0.313354,0.017738,0.424242,0,0,0,3,A
G021,Welche Forms-Regeln gelten laut Spielregeln M365?,gemma:2b,hybrid,0.0,0.0,0.0,,0.4,,2.7681,1063,10,1,12,12,0,0,3.331552,3.308677,-0.121212,0,0,0,3,B
G022,Wie legt man Postfachregeln laut Anleitung in Outlook Online an?,gemma:2b,hybrid,0.5,0.3066,0.3333,3,0.8571,,3.656,1119,59,1,12,12,4,4,0.24019,0.012811,0.242424,0,0,0,0,C
G023,Wie aktiviert man Senden-von in Outlook laut Anleitung?,gemma:2b,hybrid,0.5,0.6131,1.0,1,0.8571,,2.7203,794,11,1,12,12,2,2,0.167629,0.027835,0.333333,0,0,0,4,C
G024,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,gemma:2b,hybrid,0.0,0.0,0.0,,0.0,,3.2011,855,33,1,12,12,2,2,0.202974,0.016915,0.151515,0,0,0,6,B
G025,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,gemma:2b,hybrid,0.5,0.6131,1.0,1,0.0,,2.9141,1004,26,1,12,12,3,3,0.21827,0.018189,0.30303,0,0,0,4,C
G026,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,gemma:2b,hybrid,1.0,0.6934,0.5,2,0.0,,3.4435,423,58,1,12,12,9,9,0.325818,0.0591,0.515152,0,0,0,7,C
G027,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,gemma:2b,hybrid,0.5,0.3869,0.5,2,0.0,,2.5927,522,3,0,12,12,7,7,0.275557,0.010189,0.454545,0,0,0,3,A
G028,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",gemma:2b,hybrid,0.2,0.3392,1.0,1,0.6667,,2.7216,685,5,1,12,12,6,6,0.154118,0.022901,0.515152,0,0,0,3,C
G029,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",gemma:2b,hybrid,0.5,0.6367,1.0,1,0.8571,,2.8876,555,18,1,12,12,4,4,0.20005,0.009413,0.787879,0,0,0,7,C
G030,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",gemma:2b,hybrid,0.0,0.0,0.0,,0.0,,3.3764,736,57,1,12,12,8,8,0.293055,0.023818,0.515152,0,0,0,0,B
G031,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,gemma:2b,hybrid,0.1667,0.1513,0.3333,3,0.6667,,2.8041,560,12,1,12,12,9,9,0.401269,-0.008732,0.333333,0,0,0,3,C
G032,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,gemma:2b,hybrid,0.1667,0.1909,0.5,2,0.0,,2.7647,444,23,1,12,12,9,9,0.25464,0.003981,0.545455,0,0,0,2,C
G033,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,gemma:2b,hybrid,0.25,0.3904,1.0,1,0.6667,,3.5022,1111,31,1,12,12,4,4,0.231345,0.066822,0.272727,0,0,0,0,C
G034,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",gemma:2b,hybrid,0.1667,0.1909,0.5,2,0.4,,3.1401,715,38,1,12,12,3,3,0.363313,0.019659,0.515152,0,0,0,4,C
G035,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,gemma:2b,hybrid,0.5,0.6131,1.0,1,0.0,,3.3075,711,45,1,12,12,8,8,0.220929,0.018411,0.666667,0,0,0,4,C
G036,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,gemma:2b,hybrid,0.1667,0.1513,0.3333,3,1.0,,2.7429,388,11,1,12,12,8,8,0.241277,0.111215,0.727273,1,0,0,2,C
G037,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",gemma:2b,hybrid,0.0,0.0,0.0,,0.4,,3.1125,679,44,1,12,12,10,10,0.405401,0.061705,0.666667,0,0,0,2,B
G038,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,gemma:2b,hybrid,0.25,0.4125,1.0,1,0.6667,,3.1739,436,38,1,12,12,7,7,0.181101,0.035859,0.575758,0,0,0,3,C
G039,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,gemma:2b,hybrid,0.5,0.6131,1.0,1,0.0,,3.1954,535,44,1,12,12,2,2,0.233834,0.019486,0.060606,0,0,0,3,C
G040,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,gemma:2b,hybrid,0.5,0.6131,1.0,1,0.6667,,2.85,509,21,1,12,12,3,3,0.17841,0.019064,0.454545,0,0,0,2,C
G041,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",gemma:2b,hybrid,0.25,0.2463,0.5,2,0.6667,,3.3033,695,28,1,12,12,7,7,0.390997,0.089825,0.666667,0,0,0,5,C
