question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G013,HP Drucker Duplexmodul verwenden,llama3:8b,dense,1.0,0.9675,1.0,1,0.6667,"beidseitig, modul",4.0293,378,35,1,10,0,10,0,0.664809,0.361558,-0.155556,1,0,0,2,C
G014,HP Drucker Patronen reinigen,llama3:8b,dense,0.6667,0.7654,1.0,1,0.0,patrone,3.976,385,32,1,10,0,10,0,0.665668,0.142177,-0.022222,0,0,0,2,C
G015,Abwesenheitsagent in Clerk anlegen,llama3:8b,dense,1.0,1.0,1.0,1,0.6667,"abwesenheit, periodisch",4.3856,1002,30,1,10,0,10,0,0.594305,0.078374,0.777778,0,0,1,3,C
G016,Outlook Ordner fuer Stellvertreter freigeben,llama3:8b,dense,1.0,1.0,1.0,1,0.8571,berechtigung,3.9334,357,32,1,10,0,10,0,0.579644,0.065991,0.466667,1,0,0,2,C
G017,Raeume oder Ressourcen buchen,llama3:8b,dense,1.0,0.6309,0.5,2,0.8571,ressource,3.9853,382,34,1,10,0,10,0,0.625941,0.242275,0.733333,1,0,0,2,C
G018,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,llama3:8b,dense,1.0,1.0,1.0,1,0.6667,"8080, kunden-proxy",4.0507,448,31,1,10,0,10,0,0.654951,0.254495,0.244444,1,0,0,2,C
G019,Welche Aufgaben uebernimmt das Atruvia Secure Webgateway laut Funktionsbeschreibung?,llama3:8b,dense,1.0,0.4307,0.25,4,0.4,"filtern, malware, proxy",3.9529,380,32,1,10,0,10,0,0.595883,0.483039,0.2,1,0,0,1,C
G020,Welche Ports empfiehlt die LDAP-Anleitung fuer StartTLS und LDAPS?,llama3:8b,dense,1.0,0.6309,0.5,2,0.8571,636,3.8901,492,36,1,10,0,10,0,0.647239,0.098888,0.866667,1,0,0,2,C
G021,Welche Forms-Regeln gelten laut Spielregeln M365?,llama3:8b,dense,0.0,0.0,0.0,,1.0,,3.8211,401,32,0,10,0,10,0,3.500275,3.50294,0.377778,1,0,1,4,B
G022,Wie legt man Postfachregeln laut Anleitung in Outlook Online an?,llama3:8b,dense,1.0,0.6934,0.5,2,0.8571,regeln,4.0464,538,35,1,10,0,10,0,0.639132,0.191803,0.688889,1,0,0,1,C
G023,Wie aktiviert man Senden-von in Outlook laut Anleitung?,llama3:8b,dense,1.0,1.0,1.0,1,0.6667,"office.com, webclient",4.2997,793,33,1,10,0,10,0,0.622525,0.104798,0.6,1,0,0,2,C
G024,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,llama3:8b,dense,0.0,0.0,0.0,,0.6667,"freigabe, hinzufuegen",3.94,421,31,1,10,0,10,0,0.672805,0.06728,0.111111,1,0,0,1,B
G025,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,llama3:8b,dense,0.0,0.0,0.0,,0.8571,speichern,4.2952,783,38,1,10,0,10,0,0.688813,0.068579,0.644444,1,0,0,1,B
G026,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,llama3:8b,dense,1.0,0.9197,1.0,1,0.4,"beschreibung, periodisch, zeitraum",4.1271,651,28,1,10,0,10,0,0.688068,0.166319,0.377778,1,0,0,1,C
G027,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,llama3:8b,dense,0.5,0.2641,0.25,4,0.4,"regler, wiederholungsrhythmus, zeiten",4.2589,689,28,0,10,0,10,0,0.66528,0.144272,0.866667,1,0,0,1,A
G028,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",llama3:8b,dense,0.0,0.0,0.0,,0.8571,bestehende ordner,4.153,520,30,1,10,0,10,0,0.607057,0.216654,0.688889,1,0,0,1,B
G029,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",llama3:8b,dense,1.0,1.0,1.0,1,1.0,,4.2545,887,33,0,10,0,10,0,0.65728,0.091332,0.466667,1,0,1,4,A
G030,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",llama3:8b,dense,0.3333,0.4693,1.0,1,0.8571,aktivierung,4.0072,480,36,0,10,0,10,0,0.661247,0.141992,0.688889,1,0,0,2,A
G031,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,llama3:8b,dense,0.0,0.0,0.0,,0.0,kalendergruppe,4.1693,614,36,1,10,0,10,0,0.686712,0.149686,0.733333,1,0,0,2,B
G032,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,llama3:8b,dense,0.3333,0.2961,0.5,2,0.6667,"druckqualitat, leistungsmerkmale",3.9966,399,32,1,10,0,10,0,0.684828,0.330312,0.066667,1,0,0,2,C
G033,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,llama3:8b,dense,0.6667,0.3378,0.25,4,0.0,ssl-analyse,4.1325,540,30,1,10,0,10,0,0.632015,0.572171,0.422222,1,0,0,2,C
G034,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",llama3:8b,dense,0.3333,0.2961,0.5,2,0.6667,"assistent, root-zertifikat",4.138,731,30,1,10,0,10,0,0.635145,0.096597,0.111111,1,0,1,2,C
G035,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,llama3:8b,dense,1.0,1.0,1.0,1,0.8,favoriten importieren,4.5304,891,36,0,10,0,10,0,0.653618,0.065362,0.688889,1,0,1,2,A
G036,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,llama3:8b,dense,0.6667,0.4982,0.5,2,0.0,prasenzstatus,4.0157,455,30,1,10,0,10,0,0.644093,0.526509,-0.111111,1,1,0,1,OK
G037,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",llama3:8b,dense,0.0,0.0,0.0,18,0.4,"fusion-leiste, praferiertes endgerat, profil",3.9067,321,28,0,10,0,10,0,0.65476,0.315059,0.377778,0,0,0,2,A
G038,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,llama3:8b,dense,0.3333,0.4693,1.0,1,0.6667,"anpassen, klonen",3.942,445,32,1,10,0,10,0,0.614947,0.466552,0.422222,1,0,0,2,C
G039,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,llama3:8b,dense,0.0,0.0,0.0,,0.0,zwischenablage,4.0243,467,28,1,10,0,10,0,0.708058,0.070806,0.288889,0,0,0,3,B
G040,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,llama3:8b,dense,1.0,1.0,1.0,1,0.8571,konfiguration,4.2311,688,38,1,10,0,10,0,0.6406,0.202906,0.422222,1,0,0,1,C
G041,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",llama3:8b,dense,1.0,0.9197,1.0,1,0.6667,"optimal, taste",4.0773,394,29,1,10,0,10,0,0.663383,0.462115,0.466667,1,0,0,2,C
