question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G012,HP Drucker Papierstau beheben,phi3:latest,hybrid,1.0,1.0,1.0,1,1.0,,3.2605,398,26,1,10,10,10,10,0.285016,0.051077,0.555556,1,0,1,3,C
G013,HP Drucker Duplexmodul verwenden,phi3:latest,hybrid,1.0,1.0,1.0,1,0.8571,modul,3.2312,355,21,1,10,10,8,8,0.295864,0.089125,0.155556,1,0,1,3,C
G014,HP Drucker Patronen reinigen,phi3:latest,hybrid,1.0,1.0,1.0,1,0.0,patrone,3.2689,402,27,0,10,10,8,8,0.33478,-0.123349,0.288889,0,0,1,3,A
G015,Abwesenheitsagent in Clerk anlegen,phi3:latest,hybrid,1.0,1.0,1.0,1,0.6667,"abwesenheit, periodisch",3.5279,823,26,1,10,10,4,4,0.191824,-0.051857,0.6,1,0,0,2,C
G016,Outlook Ordner fuer Stellvertreter freigeben,phi3:latest,hybrid,1.0,1.0,1.0,1,0.8571,berechtigung,3.1903,456,25,1,10,10,3,3,0.177852,-0.043847,0.2,1,0,0,2,C
G017,Raeume oder Ressourcen buchen,phi3:latest,hybrid,1.0,0.6309,0.5,2,0.8571,outlook,3.1412,364,21,0,10,5,5,0,0.229445,0.056502,0.555556,0,0,1,4,A
G018,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,phi3:latest,hybrid,1.0,1.0,1.0,1,1.0,,3.4191,534,23,1,10,10,10,10,0.308135,-0.048525,0.333333,1,0,1,3,C
G019,Welche Aufgaben uebernimmt das Atruvia Secure Webgateway laut Funktionsbeschreibung?,phi3:latest,hybrid,1.0,0.5,0.3333,3,0.6667,"malware, proxy",3.3273,457,25,1,10,10,10,10,0.203205,0.179326,0.288889,1,0,0,2,C
G020,Welche Ports empfiehlt die LDAP-Anleitung fuer StartTLS und LDAPS?,phi3:latest,hybrid,1.0,0.6309,0.5,2,1.0,,3.6284,866,23,1,10,10,3,3,0.327413,0.028322,0.377778,0,0,1,5,C
G021,Welche Forms-Regeln gelten laut Spielregeln M365?,phi3:latest,hybrid,0.0,0.0,0.0,,0.4,"auswertung, betriebsrat, mitarbeiter",3.2846,547,29,0,10,10,2,2,3.321423,3.314931,0.111111,0,0,0,2,B
G022,Wie legt man Postfachregeln laut Anleitung in Outlook Online an?,phi3:latest,hybrid,1.0,0.6934,0.5,2,1.0,,3.3955,575,28,1,10,10,4,4,0.278378,0.036494,0.466667,0,0,1,6,C
G023,Wie aktiviert man Senden-von in Outlook laut Anleitung?,phi3:latest,hybrid,1.0,1.0,1.0,1,1.0,,4.0553,1134,22,0,10,10,2,2,0.219779,0.038805,0.555556,1,0,1,4,A
G024,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,phi3:latest,hybrid,0.0,0.0,0.0,,0.6667,"freigabe, hinzufuegen",3.3889,627,22,1,10,10,1,1,0.2702,0.02702,0.288889,1,0,0,2,B
G025,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,phi3:latest,hybrid,0.0,0.0,0.0,,1.0,,3.8845,1053,24,1,10,10,1,1,0.287755,0.028775,0.155556,0,0,0,4,B
G026,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,phi3:latest,hybrid,1.0,0.9197,1.0,1,0.0,abwesenheit,4.0764,1010,22,0,10,3,10,3,0.367553,0.07963,0.777778,1,0,1,4,A
G027,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,phi3:latest,hybrid,0.5,0.3066,0.3333,3,0.8571,zeiten,3.9402,1004,19,0,10,4,10,4,0.284977,0.012519,0.6,1,0,0,3,A
G028,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",phi3:latest,hybrid,0.0,0.0,0.0,,0.8571,bestehende ordner,3.348,572,24,1,10,10,6,6,0.205097,0.047518,0.822222,1,0,0,2,B
G029,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",phi3:latest,hybrid,1.0,1.0,1.0,1,1.0,,3.7128,883,18,1,10,10,2,2,0.26408,0.020919,0.333333,1,0,1,4,C
G030,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",phi3:latest,hybrid,0.3333,0.2961,0.5,2,0.8571,aktivierung,3.4463,611,24,0,10,10,4,4,0.33006,0.000622,0.644444,1,1,0,3,A
G031,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,phi3:latest,hybrid,0.0,0.0,0.0,,0.8571,adressbuch,3.1965,334,30,1,10,6,10,6,0.420397,-0.033293,0.644444,1,0,0,2,B
G032,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,phi3:latest,hybrid,0.3333,0.2961,0.5,2,0.0,warnungen,3.2969,399,22,1,10,10,10,10,0.310736,0.005745,0.288889,0,0,0,2,C
G033,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,phi3:latest,hybrid,0.3333,0.1672,0.1667,6,0.8571,empfehlung,3.4729,582,25,1,10,10,10,10,0.287971,0.259864,0.555556,1,0,0,3,C
G034,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",phi3:latest,hybrid,0.3333,0.2961,0.5,2,0.6667,"assistent, root-zertifikat",3.5656,736,25,1,10,10,8,8,0.349253,0.028933,0.333333,1,0,0,2,C
G035,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,phi3:latest,hybrid,1.0,1.0,1.0,1,1.0,,4.2282,1085,23,0,10,6,5,1,0.264882,0.026488,0.066667,0,0,1,5,A
G036,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,phi3:latest,hybrid,0.6667,0.4982,0.5,2,1.0,,3.3214,455,21,0,10,10,10,10,0.305281,0.207795,0.466667,1,0,1,4,A
G037,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",phi3:latest,hybrid,0.0,0.0,0.0,15,1.0,,3.1613,321,24,0,10,10,10,10,0.410599,0.055463,-0.244444,1,0,1,4,A
G038,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,phi3:latest,hybrid,0.6667,0.6105,1.0,1,0.0,internetprofile,3.4092,528,29,1,10,10,10,10,0.245977,0.13623,0.155556,0,0,0,2,C
G039,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,phi3:latest,hybrid,0.0,0.0,0.0,,0.6667,"drucker, editor",3.5679,709,27,1,10,10,0,0,0.310135,0.031014,0.288889,0,0,0,2,B
G040,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,phi3:latest,hybrid,1.0,1.0,1.0,1,1.0,,3.6145,828,23,0,10,10,5,5,0.236031,-0.025183,0.377778,1,0,1,4,A
G041,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",phi3:latest,hybrid,1.0,1.0,1.0,1,0.8571,optimal,3.255,370,20,1,10,10,10,10,0.396908,0.211018,0.333333,1,0,1,3,C
