question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G014,HP Drucker Patronen reinigen,mistral:instruct,dense,0.6667,0.7654,1.0,1,0.6667,"kontakte, reinigen",3.8788,436,25,1,10,0,10,0,0.665488,0.136427,0.111111,1,0,0,2,C
G015,Abwesenheitsagent in Clerk anlegen,mistral:instruct,dense,1.0,1.0,1.0,1,0.8571,abwesenheit,4.3606,886,22,1,10,0,10,0,0.594266,0.078359,0.511111,0,0,1,6,C
G016,Outlook Ordner fuer Stellvertreter freigeben,mistral:instruct,dense,1.0,1.0,1.0,1,0.0,stellvertreter,3.9201,369,21,1,10,0,10,0,0.579645,0.065991,0.644444,0,0,0,3,C
G017,Raeume oder Ressourcen buchen,mistral:instruct,dense,0.0,0.0,0.0,,1.0,,4.5689,1196,24,0,10,0,10,0,0.917122,0.912785,0.111111,1,0,1,4,B
G018,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,mistral:instruct,dense,1.0,1.0,1.0,1,1.0,,4.0294,509,18,1,10,0,10,0,0.654917,0.258412,0.111111,0,0,0,3,C
G019,Welche Aufgaben uebernimmt das Atruvia Secure Webgateway laut Funktionsbeschreibung?,mistral:instruct,dense,1.0,0.4307,0.25,4,0.6667,"malware, proxy",3.8691,380,22,1,10,0,10,0,0.596082,0.486977,0.244444,1,0,0,1,C
G020,Welche Ports empfiehlt die LDAP-Anleitung fuer StartTLS und LDAPS?,mistral:instruct,dense,1.0,0.6309,0.5,2,0.8571,389,3.774,614,17,1,10,0,10,0,0.647443,0.132954,0.688889,0,0,1,3,C
G021,Welche Forms-Regeln gelten laut Spielregeln M365?,mistral:instruct,dense,0.0,0.0,0.0,,0.4,"auswertung, betriebsrat, mitarbeiter",3.4057,382,18,0,10,0,10,0,3.503765,3.501739,0.466667,0,0,1,4,B
G022,Wie legt man Postfachregeln laut Anleitung in Outlook Online an?,mistral:instruct,dense,1.0,0.6934,0.5,2,0.0,postfach,4.1307,606,29,1,10,0,10,0,0.63897,0.191738,0.733333,0,0,0,3,C
G023,Wie aktiviert man Senden-von in Outlook laut Anleitung?,mistral:instruct,dense,1.0,1.0,1.0,1,1.0,,4.1808,840,24,1,10,0,10,0,0.622588,0.10481,0.2,0,0,0,3,C
G024,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,mistral:instruct,dense,0.0,0.0,0.0,,0.8571,hinzufuegen,4.0133,632,22,1,10,0,10,0,0.672758,0.067276,0.466667,1,0,0,1,B
G025,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,mistral:instruct,dense,0.0,0.0,0.0,,0.0,greenshot,5.2184,1026,24,1,10,0,10,0,0.690266,0.068847,0.2,0,0,0,2,B
G026,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,mistral:instruct,dense,1.0,0.9197,1.0,1,0.4,"beschreibung, periodisch, zeitraum",3.9951,488,16,1,10,0,10,0,0.688788,0.166537,0.644444,0,0,0,2,C
G027,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,mistral:instruct,dense,0.5,0.2641,0.25,4,1.0,,4.4005,1063,17,0,10,0,10,0,0.665402,0.144319,0.511111,0,0,1,6,A
G028,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",mistral:instruct,dense,0.0,0.0,0.0,,0.6667,"bestehende ordner, neue ordner",4.0368,520,21,1,10,0,10,0,0.60694,0.216578,0.777778,1,0,0,2,B
G029,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",mistral:instruct,dense,1.0,1.0,1.0,1,0.8571,neues passwort,4.2413,762,26,0,10,0,10,0,0.657306,0.091337,0.555556,0,0,1,4,A
G030,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",mistral:instruct,dense,0.3333,0.4693,1.0,1,0.0,serverseitig,4.023,594,26,1,10,0,10,0,0.661094,0.141936,0.511111,0,0,0,4,C
G031,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,mistral:instruct,dense,0.0,0.0,0.0,,0.0,kalendergruppe,4.1765,635,23,1,10,0,10,0,0.686742,0.149706,0.822222,0,0,0,3,B
G032,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,mistral:instruct,dense,0.3333,0.2961,0.5,2,0.0,warnungen,3.9088,399,26,1,10,0,10,0,0.681561,0.331497,0.333333,0,0,0,3,C
G033,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,mistral:instruct,dense,0.6667,0.3378,0.25,4,0.0,ssl-analyse,4.0962,540,24,1,10,0,10,0,0.632087,0.573068,0.422222,1,0,0,2,C
G034,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",mistral:instruct,dense,0.3333,0.2961,0.5,2,0.8571,assistent,4.2899,995,23,0,10,0,10,0,0.635238,0.096617,0.333333,0,0,1,4,A
G035,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,mistral:instruct,dense,1.0,1.0,1.0,1,0.8,favoriten importieren,4.1392,745,27,1,10,0,10,0,0.654644,0.065464,0.422222,1,0,1,2,C
G036,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,mistral:instruct,dense,0.6667,0.4982,0.5,2,0.0,prasenzstatus,3.9915,455,22,1,10,0,10,0,0.643885,0.526312,-0.111111,1,0,0,2,C
G037,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",mistral:instruct,dense,0.0,0.0,0.0,18,0.4,"fusion-leiste, präferiertes Endgerät, profil",3.8271,321,25,0,10,0,10,0,0.654973,0.332489,0.466667,0,0,0,2,A
G038,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,mistral:instruct,dense,0.3333,0.4693,1.0,1,0.6667,"anpassen, klonen",3.9464,440,22,1,10,0,10,0,0.614979,0.47548,0.155556,1,0,0,2,C
G039,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,mistral:instruct,dense,0.0,0.0,0.0,,1.0,,4.0554,568,22,0,10,0,10,0,0.951159,0.948943,0.111111,1,0,1,4,B
G040,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,mistral:instruct,dense,1.0,1.0,1.0,1,0.8571,ldap-server,3.8099,488,32,1,10,0,10,0,0.640702,0.214613,0.6,1,0,0,2,C
G041,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",mistral:instruct,dense,1.0,0.9197,1.0,1,0.6667,"optimal, taste",3.9147,394,16,1,10,0,10,0,0.661876,0.460734,0.466667,0,0,0,2,C
